node	cluster	sps	cluster_ref
Nvec_XP_001634769	g1_5	Nvec	g1_5ab
Clim_g4811	g1_5	Clim	g1_5ab
Ccin_CC1G_11834	g1_5	Ccin	g1_5ab
Mcir_Mucci2_150356	g1_5	Mcir	g1_5ab
Bden_Batde5_8511	g1_5	Bden	g1_5ab
Fgra_FGSG_06529	g1_5	Fgra	g1_5ab
Ocar_g3228_t1	g1_5	Ocar	g1_5ab
Nspp_13715_fr4	g1_5	Nspp	g1_5ab
Cfra_7019T1	g1_5	Cfra	g1_5ab
Mcir_Mucci2_135209	g1_5	Mcir	g1_5ab
Cang_122703	g1_5	Cang	g1_5ab
Cele_C32D5_5	g1_5	Cele	g1_5ab
Cint_ENSCINP00000001120	g1_5	Cint	g1_5a
Cang_125152	g1_5	Cang	g1_5ab
Pisp_49244	g1_5	Pisp	g1_5ab
Amac_13870	g1_5	Amac	g1_5ab
Apar_comp16015_c3_seq1_fr4	g1_5	Apar	g1_5ab
Rory_2737	g1_5	Rory	g1_5ab
Dmel_FBpp0070146	g1_5	Dmel	g1_5a
Sros_PTSG_09637	g1_5	Sros	g1_5ab
Lgig_116803	g1_5	Lgig	g1_5a
Mlei_ML02412a	g1_5	Mlei	g1_5ab
Rory_5415	g1_5	Rory	g1_5ab
Cgig_10007764	g1_5	Cgig	g1_5a
Umay_XP_756690	g1_5	Umay	g1_5ab
Falb_H696_04933T0	g1_5	Falb	g1_5ab
Cang_122643	g1_5	Cang	g1_5ab
Tmel_XP_002839141	g1_5	Tmel	g1_5ab
Spun_SPPG_04024	g1_5	Spun	g1_5ab
Hsap_ENSP00000305899	g1_5	Hsap	g1_5b
Rall_3287	g1_5	Rall	g1_5ab
Mver_08497	g1_5	Mver	g1_5ab
Ihof_10267	g1_5	Ihof	g1_5ab
Cowc_CAOG_02948	g1_5	Cowc	g1_5ab
Tadh_XP_002115573	g1_5	Tadh	g1_5ab
Spur_XP_800216	g1_5	Spur	g1_5a
Hmag_XP_002166241	g1_5	Hmag	g1_5ab
Pbla_Phybl2_112008	g1_5	Pbla	g1_5ab
Amac_11412	g1_5	Amac	g1_5ab
Spom_NP_588078_1	g1_5	Spom	g1_5ab
Umar_223368	g1_5	Umar	g1_5ab
Gpro_132992	g1_5	Gpro	g1_5ab
Ncra_7565NCU08551	g1_5	Ncra	g1_5ab
Ccor_10342	g1_5	Ccor	g1_5ab
Ihof_3741	g1_6	Ihof	g1_6
Apar_comp26195_c0_seq1_fr6	g1_6	Apar	g1_6
Ihof_9721	g1_6	Ihof	g1_6
Clim_g3288	g1_6	Clim	g1_6
Gpro_66054	g1_6	Gpro	g1_6
Sbic_06g001340	g3_0	Sbic	g3_0
Cele_C49F5_2	g3_0	Cele	g3_0
Mgut_mgv1a005143m	g3_0	Mgut	g3_0
Bdis_4g43717	g3_0	Bdis	g3_0
Sbic_09g019060	g3_0	Sbic	g3_0
Bdis_3g35330	g3_0	Bdis	g3_0
Acoe_043_00022	g3_0	Acoe	g3_0
Atha_AT1G73100	g3_0	Atha	g3_0
Bdis_4g28460	g3_0	Bdis	g3_0
Mgut_mgv1a006459m	g3_0	Mgut	g3_0
Cele_R11E3_4	g3_0	Cele	g3_0
Bdis_1g53840	g3_0	Bdis	g3_0
Sbic_04g033260	g3_0	Sbic	g3_0
Bdis_5g17340	g3_0	Bdis	g3_0
Mgut_mgv1a021585m	g3_0	Mgut	g3_0
Smoe_XP_002963315	g3_0	Smoe	g3_0
Bdis_4g25940	g3_0	Bdis	g3_0
Atha_AT2G05900	g3_0	Atha	g3_0
Acoe_133_00028	g3_0	Acoe	g3_0
Smoe_XP_002976443	g3_0	Smoe	g3_0
Ppat_XP_001753516	g3_0	Ppat	g3_0
Mpus_Micpu62078	g3_0	Mpus	g3_0
Atha_AT2G22740	g3_0	Atha	g3_0
Sbic_07g023560	g3_0	Sbic	g3_0
Sbic_07g019850	g3_0	Sbic	g3_0
Sbic_03g044580	g3_0	Sbic	g3_0
Atha_AT2G24740	g3_0	Atha	g3_0
Mgut_mgv1a003074m	g3_0	Mgut	g3_0
Atha_AT2G33290	g3_0	Atha	g3_0
Bdis_2g13416	g3_0	Bdis	g3_0
Acoe_001_00249	g3_0	Acoe	g3_0
Bdis_2g26840	g3_0	Bdis	g3_0
Pmar_XP_002767929	g3_0	Pmar	g3_0
Cele_C41G7_4	g3_0	Cele	g3_0
Ihof_8812	g3_0	Ihof	g3_0
Acoe_010_00310	g3_0	Acoe	g3_0
Atha_AT1G17770	g3_0	Atha	g3_0
Sbic_07g019863	g3_0	Sbic	g3_0
Acoe_009_00084	g3_0	Acoe	g3_0
Acoe_005_00512	g3_0	Acoe	g3_0
Mgut_mgv1a020163m	g3_0	Mgut	g3_0
Mgut_mgv1a002144m	g3_0	Mgut	g3_0
Cele_K12H6_11	g3_0	Cele	g3_0
Cvar_EFN57970	g3_0	Cvar	g3_0
Mgut_mgv1a002557m	g3_0	Mgut	g3_0
Sbic_03g037660	g3_0	Sbic	g3_0
Ppat_XP_001785269	g3_0	Ppat	g3_0
Acoe_013_00108	g3_0	Acoe	g3_0
Sbic_06g024160	g3_0	Sbic	g3_0
Sbic_08g001570	g3_0	Sbic	g3_0
Acoe_005_00513	g3_0	Acoe	g3_0
Mgut_mgv1a002504m	g3_0	Mgut	g3_0
Apar_comp21086_c0_seq1_fr6	g3_0	Apar	g3_0
Acoe_002_00419	g3_0	Acoe	g3_0
Sbic_02g006620	g3_0	Sbic	g3_0
Atha_AT2G35160	g3_0	Atha	g3_0
Mbre_XP_001751054	g3_0	Mbre	g3_0
Sbic_02g022936	g3_0	Sbic	g3_0
Sbic_07g019860	g3_0	Sbic	g3_0
Bdis_4g28792	g3_0	Bdis	g3_0
Acoe_039_00171	g3_0	Acoe	g3_0
Sbic_02g010210	g3_0	Sbic	g3_0
Atha_AT5G13960	g3_0	Atha	g3_0
Bdis_3g12710	g3_0	Bdis	g3_0
Cele_Y24D9A_2	g3_0	Cele	g3_0
Atha_AT5G04940	g3_0	Atha	g3_0
Acoe_110_00035	g3_0	Acoe	g3_0
Bdis_2g59430	g3_0	Bdis	g3_0
Ppat_XP_001775340	g3_0	Ppat	g3_0
Mpus_Micpu7678	g3_0	Mpus	g3_0
Acoe_025_00050	g3_0	Acoe	g3_0
Smoe_XP_002979834	g3_0	Smoe	g3_0
Sbic_09g024010	g3_0	Sbic	g3_0
Ppat_XP_001785416	g3_0	Ppat	g3_0
Smoe_XP_002974605	g3_0	Smoe	g3_0
Atha_AT4G13460	g3_0	Atha	g3_0
Bdis_2g60080	g3_0	Bdis	g3_0
Acoe_021_00113	g3_0	Acoe	g3_0
Pmar_XP_002785418	g3_0	Pmar	g3_0
Bdis_1g29010	g3_0	Bdis	g3_0
Cele_W01C8_3	g3_0	Cele	g3_0
Mgut_mgv1a001540m	g3_1	Mgut	g3_1ab
Bdis_5g00500	g3_1	Bdis	g3_1ab
Sbic_06g034060	g3_1	Sbic	g3_1ab
Nvec_XP_001627377	g3_1	Nvec	g3_1ab
Smoe_XP_002966287	g3_1	Smoe	g3_1ab
Ppat_XP_001757011	g3_1	Ppat	g3_1ab
Ppat_XP_001785809	g3_1	Ppat	g3_1ab
Spur_XP_003723917	g3_1	Spur	g3_1ab
Mgut_mgv1a001836m	g3_1	Mgut	g3_1ab
Acoe_034_00271	g3_1	Acoe	g3_1ab
Lgig_111681	g3_1	Lgig	g3_1ab
Cint_ENSCINP00000019485	g3_1	Cint	g3_1a
Mgut_mgv1a008633m	g3_1	Mgut	g3_1ab
Scil_27079	g3_1	Scil	g3_1ab
Ocar_g3910_t1	g3_1	Ocar	g3_1a
Sbic_07g023480	g3_1	Sbic	g3_1ab
Atha_AT1G04050	g3_1	Atha	g3_1ab
Smoe_XP_002978283	g3_1	Smoe	g3_1ab
Mgut_mgv1a004355m	g3_1	Mgut	g3_1ab
Tadh_XP_002117622	g3_1	Tadh	g3_1ab
Hsap_ENSP00000326477	g3_1	Hsap	g3_1a
Bdis_3g12790	g3_1	Bdis	g3_1ab
Ctel_224568	g3_1	Ctel	g3_1ab
Tadh_XP_002117623	g3_1	Tadh	g3_1ab
Bdis_3g48970	g3_1	Bdis	g3_1ab
Bdis_3g48980	g3_1	Bdis	g3_1ab
Atha_AT3G04380	g3_1	Atha	g3_1ab
Cele_R05D3_11	g3_1	Cele	g3_1a
Acoe_025_00006	g3_1	Acoe	g3_1ab
Cgig_10026622	g3_1	Cgig	g3_1ab
Sbic_04g026310	g3_1	Sbic	g3_1ab
Hsap_ENSP00000271640	g3_1	Hsap	g3_1b
Skow_XP_002731923	g3_1	Skow	g3_1ab
Atha_AT5G43990	g3_1	Atha	g3_1ab
Hmag_XP_002169411	g3_1	Hmag	g3_1ab
Aque_XP_003387124	g3_1	Aque	g3_1ab
Mgut_mgv1a019352m	g3_1	Mgut	g3_1ab
Bdis_1g64870	g3_1	Bdis	g3_1ab
Dmel_FBpp0111689	g3_1	Dmel	g3_1ab
Cele_F34D6_4	g3_2	Cele	g3_2
Mver_05042	g3_2	Mver	g3_2
Amac_03278	g3_2	Amac	g3_2
Amac_06513	g3_2	Amac	g3_2
Rirr_39959	g3_2	Rirr	g3_2
Esil_CBN78286	g3_2	Esil	g3_2
Umar_238155	g3_2	Umar	g3_2
Ngru_XP_002672965	g3_2	Ngru	g3_2
Ngru_XP_002673418	g3_2	Ngru	g3_2
Ppal_EFA86329_1	g3_2	Ppal	g3_2
Esil_CBN78130	g3_2	Esil	g3_2
Ncra_5372NCU06119	g3_2	Ncra	g3_2
Rory_15688	g3_2	Rory	g3_2
Bden_Batde5_6084	g3_2	Bden	g3_2
Gpro_56876	g3_2	Gpro	g3_2
Mcir_Mucci2_146498	g3_2	Mcir	g3_2
Mlei_ML08863a	g3_2	Mlei	g3_2
Umay_XP_761474	g3_2	Umay	g3_2
Acas_g9962	g3_2	Acas	g3_2
Ccin_CC1G_12392	g3_2	Ccin	g3_2
Dmel_FBpp0070062	g3_2	Dmel	g3_2
Ccin_CC1G_15399	g3_2	Ccin	g3_2
Nspp_17621_fr3	g3_2	Nspp	g3_2
Pbla_Phybl2_156239	g3_2	Pbla	g3_2
Amac_15442	g3_2	Amac	g3_2
Spun_SPPG_05106	g3_2	Spun	g3_2
Mvib_comp13337_c0_seq1_fr4	g3_3	Mvib	g3_3
Mpus_Micpu68459	g3_3	Mpus	g3_3
Sbic_03g035910	g3_3	Sbic	g3_3
Crei_XP_001691756	g3_3	Crei	g3_3
Bdis_2g51320	g3_3	Bdis	g3_3
Otau_XP_003084058	g3_3	Otau	g3_3
Mgut_mgv1a009915m	g3_3	Mgut	g3_3
Smoe_XP_002964246	g3_3	Smoe	g3_3
Ppat_XP_001752275	g3_3	Ppat	g3_3
Acoe_009_00559	g3_3	Acoe	g3_3
Atha_AT3G03750	g3_3	Atha	g3_3
Cvar_EFN59137	g3_3	Cvar	g3_3
Smoe_XP_002989567	g3_3	Smoe	g3_3
Esil_CBJ30962	g3_4	Esil	g3_4
Ehux_465838	g3_4	Ehux	g3_4
Ehux_213142	g3_4	Ehux	g3_4
Ehux_204488	g3_4	Ehux	g3_4
Ehux_210292	g3_4	Ehux	g3_4
Cang_120509	g3_4	Cang	g3_4
Esil_CBJ33295	g3_4	Esil	g3_4
Ehux_104217	g3_4	Ehux	g3_4
Esil_CBJ28193	g3_4	Esil	g3_4
Tpse_XP_002291638	g3_4	Tpse	g3_4
Ehux_99042	g3_4	Ehux	g3_4
Ehux_465073	g3_4	Ehux	g3_4
Esil_CBN75284	g3_4	Esil	g3_4
Ehux_219861	g3_4	Ehux	g3_4
Ddis_XP_646062	g3_5	Ddis	g3_5
Bnat_69038	g3_5	Bnat	g3_5
Rfil_24410_3cf1	g3_5	Rfil	g3_5
Scil_72863	g3_5	Scil	g3_5
Gthe_54440	g3_6	Gthe	g3_6
Smoe_XP_002986562	g3_6	Smoe	g3_6
Ehux_61763	g3_6	Ehux	g3_6
Otau_XP_003084059	g3_6	Otau	g3_6
Bdis_3g52950	g3_6	Bdis	g3_6
Scil_15884	g3_6	Scil	g3_6
Ocar_g6960_t1	g3_6	Ocar	g3_6
Ehux_197202	g3_6	Ehux	g3_6
Smoe_XP_002986381	g3_6	Smoe	g3_6
Ppat_XP_001782279	g3_6	Ppat	g3_6
Ppat_XP_001768106	g3_6	Ppat	g3_6
Acoe_007_00118	g3_6	Acoe	g3_6
Atha_AT2G23740	g3_6	Atha	g3_6
Apar_comp22500_c2_seq1_fr6	g3_6	Apar	g3_6
Ihof_8075	g3_6	Ihof	g3_6
Mpus_Micpu54214	g3_6	Mpus	g3_6
Smoe_XP_002988688	g3_6	Smoe	g3_6
Smoe_XP_002971955	g3_6	Smoe	g3_6
Sbic_04g030350	g3_6	Sbic	g3_6
Mgut_mgv1a000212m	g3_6	Mgut	g3_6
Ppat_XP_001756860	g3_6	Ppat	g3_6
Smoe_XP_002994641	g3_6	Smoe	g3_6
Ppat_XP_001774300	g3_6	Ppat	g3_6
Spom_NP_595186_1	g3_7	Spom	g3_7
Bnat_40920	g3_7	Bnat	g3_7
Mlei_ML06271a	g3_7	Mlei	g3_7
Glam_XP_001705541	g3_7	Glam	g3_7
Tvag_XP_001276923	g3_7	Tvag	g3_7
Tvag_XP_001580691	g3_8	Tvag	g3_8
