in_gene	out_gene	branch_support	ev_type	sos	in_sps	out_sps
Ccor_10342	Fgra_FGSG_06529	1.0	S	0.0	Ccor	Fgra
Ccor_10342	Ocar_g3228_t1	1.0	S	0.0	Ccor	Ocar
Ccor_10342	Gpro_132992	1.0	S	0.0	Ccor	Gpro
Ccor_10342	Ncra_7565NCU08551	1.0	S	0.0	Ccor	Ncra
Ccor_10342	Apar_comp16015_c3_seq1_fr4	1.0	S	0.0	Ccor	Apar
Ccor_10342	Tmel_XP_002839141	1.0	S	0.0	Ccor	Tmel
Ccor_10342	Rory_2737	1.0	S	0.0	Ccor	Rory
Ccor_10342	Spun_SPPG_04024	1.0	S	0.0	Ccor	Spun
Ccor_10342	Dmel_FBpp0070146	1.0	S	0.0	Ccor	Dmel
Ccor_10342	Nspp_13715_fr4	1.0	S	0.0	Ccor	Nspp
Gpro_66054	Clim_g3288	1.0	S	0.0	Gpro	Clim
Apar_comp26195_c0_seq1_fr6	Ihof_9721	1.0	S	0.0	Apar	Ihof
Apar_comp26195_c0_seq1_fr6	Ihof_3741	1.0	S	0.0	Apar	Ihof
Spom_NP_588078_1	Hsap_ENSP00000305899	1.0	S	0.0	Spom	Hsap
Spom_NP_588078_1	Sros_PTSG_09637	1.0	S	0.0	Spom	Sros
Spom_NP_588078_1	Cfra_7019T1	1.0	S	0.0	Spom	Cfra
Spom_NP_588078_1	Mcir_Mucci2_135209	1.0	S	0.0	Spom	Mcir
Spom_NP_588078_1	Skow_XP_002732220	1.0	S	0.0	Spom	Skow
Spom_NP_588078_1	Lgig_116803	1.0	S	0.0	Spom	Lgig
Spom_NP_588078_1	Rory_16697	1.0	S	0.0	Spom	Rory
Spom_NP_588078_1	Mlei_ML02412a	1.0	S	0.0	Spom	Mlei
Spom_NP_588078_1	Rory_5415	1.0	S	0.0	Spom	Rory
Spom_NP_588078_1	Cang_122703	1.0	S	0.0	Spom	Cang
Spom_NP_588078_1	Crev_43176	1.0	S	0.0	Spom	Crev
Spom_NP_588078_1	Cele_C32D5_5	1.0	S	0.0	Spom	Cele
Spom_NP_588078_1	Mver_08497	1.0	S	0.0	Spom	Mver
Spom_NP_588078_1	Cint_ENSCINP00000001120	1.0	S	0.0	Spom	Cint
Spom_NP_588078_1	Ihof_10267	1.0	S	0.0	Spom	Ihof
Spom_NP_588078_1	Cowc_CAOG_02948	1.0	S	0.0	Spom	Cowc
Spom_NP_588078_1	Hsap_ENSP00000255613	1.0	S	0.0	Spom	Hsap
Spom_NP_588078_1	Cang_125152	1.0	S	0.0	Spom	Cang
Spom_NP_588078_1	Cgig_10007764	1.0	S	0.0	Spom	Cgig
Spom_NP_588078_1	Tadh_XP_002115573	1.0	S	0.0	Spom	Tadh
Spom_NP_588078_1	Ctel_228696	1.0	S	0.0	Spom	Ctel
Spom_NP_588078_1	Spur_XP_800216	1.0	S	0.0	Spom	Spur
Spom_NP_588078_1	Umay_XP_756690	1.0	S	0.0	Spom	Umay
Spom_NP_588078_1	Nvec_XP_001634769	1.0	S	0.0	Spom	Nvec
Spom_NP_588078_1	Hmag_XP_002166241	1.0	S	0.0	Spom	Hmag
Spom_NP_588078_1	Pbla_Phybl2_112008	1.0	S	0.0	Spom	Pbla
Spom_NP_588078_1	Amac_11412	1.0	S	0.0	Spom	Amac
Spom_NP_588078_1	Clim_g4811	1.0	S	0.0	Spom	Clim
Spom_NP_588078_1	Pisp_49244	1.0	S	0.0	Spom	Pisp
Spom_NP_588078_1	Mcir_Mucci2_150356	1.0	S	0.0	Spom	Mcir
Spom_NP_588078_1	Umar_223368	1.0	S	0.0	Spom	Umar
Spom_NP_588078_1	Bden_Batde5_8511	1.0	S	0.0	Spom	Bden
Spom_NP_588078_1	Amac_13870	1.0	S	0.0	Spom	Amac
Spom_NP_588078_1	Falb_H696_04933T0	1.0	S	0.0	Spom	Falb
Spom_NP_588078_1	Cang_122643	1.0	S	0.0	Spom	Cang
Spom_NP_588078_1	Ocar_g3228_t1	1.0	S	0.0	Spom	Ocar
Spom_NP_588078_1	Gpro_132992	1.0	S	0.0	Spom	Gpro
Spom_NP_588078_1	Apar_comp16015_c3_seq1_fr4	1.0	S	0.0	Spom	Apar
Spom_NP_588078_1	Rory_2737	1.0	S	0.0	Spom	Rory
Spom_NP_588078_1	Spun_SPPG_04024	1.0	S	0.0	Spom	Spun
Spom_NP_588078_1	Dmel_FBpp0070146	1.0	S	0.0	Spom	Dmel
Spom_NP_588078_1	Nspp_13715_fr4	1.0	S	0.0	Spom	Nspp
Rall_3287	Hsap_ENSP00000305899	1.0	S	0.0	Rall	Hsap
Rall_3287	Sros_PTSG_09637	1.0	S	0.0	Rall	Sros
Rall_3287	Cfra_7019T1	1.0	S	0.0	Rall	Cfra
Rall_3287	Mcir_Mucci2_135209	1.0	S	0.0	Rall	Mcir
Rall_3287	Skow_XP_002732220	1.0	S	0.0	Rall	Skow
Rall_3287	Lgig_116803	1.0	S	0.0	Rall	Lgig
Rall_3287	Rory_16697	1.0	S	0.0	Rall	Rory
Rall_3287	Mlei_ML02412a	1.0	S	0.0	Rall	Mlei
Rall_3287	Rory_5415	1.0	S	0.0	Rall	Rory
Rall_3287	Cang_122703	1.0	S	0.0	Rall	Cang
Rall_3287	Crev_43176	1.0	S	0.0	Rall	Crev
Rall_3287	Cele_C32D5_5	1.0	S	0.0	Rall	Cele
Rall_3287	Mver_08497	1.0	S	0.0	Rall	Mver
Rall_3287	Cint_ENSCINP00000001120	1.0	S	0.0	Rall	Cint
Rall_3287	Ihof_10267	1.0	S	0.0	Rall	Ihof
Rall_3287	Cowc_CAOG_02948	1.0	S	0.0	Rall	Cowc
Rall_3287	Hsap_ENSP00000255613	1.0	S	0.0	Rall	Hsap
Rall_3287	Cang_125152	1.0	S	0.0	Rall	Cang
Rall_3287	Cgig_10007764	1.0	S	0.0	Rall	Cgig
Rall_3287	Tadh_XP_002115573	1.0	S	0.0	Rall	Tadh
Rall_3287	Ctel_228696	1.0	S	0.0	Rall	Ctel
Rall_3287	Spur_XP_800216	1.0	S	0.0	Rall	Spur
Rall_3287	Umay_XP_756690	1.0	S	0.0	Rall	Umay
Rall_3287	Nvec_XP_001634769	1.0	S	0.0	Rall	Nvec
Rall_3287	Hmag_XP_002166241	1.0	S	0.0	Rall	Hmag
Rall_3287	Pbla_Phybl2_112008	1.0	S	0.0	Rall	Pbla
Rall_3287	Amac_11412	1.0	S	0.0	Rall	Amac
Rall_3287	Clim_g4811	1.0	S	0.0	Rall	Clim
Rall_3287	Pisp_49244	1.0	S	0.0	Rall	Pisp
Rall_3287	Mcir_Mucci2_150356	1.0	S	0.0	Rall	Mcir
Rall_3287	Umar_223368	1.0	S	0.0	Rall	Umar
Rall_3287	Bden_Batde5_8511	1.0	S	0.0	Rall	Bden
Rall_3287	Amac_13870	1.0	S	0.0	Rall	Amac
Rall_3287	Falb_H696_04933T0	1.0	S	0.0	Rall	Falb
Rall_3287	Cang_122643	1.0	S	0.0	Rall	Cang
Rall_3287	Ocar_g3228_t1	1.0	S	0.0	Rall	Ocar
Rall_3287	Gpro_132992	1.0	S	0.0	Rall	Gpro
Rall_3287	Apar_comp16015_c3_seq1_fr4	1.0	S	0.0	Rall	Apar
Rall_3287	Rory_2737	1.0	S	0.0	Rall	Rory
Rall_3287	Spun_SPPG_04024	1.0	S	0.0	Rall	Spun
Rall_3287	Dmel_FBpp0070146	1.0	S	0.0	Rall	Dmel
Rall_3287	Nspp_13715_fr4	1.0	S	0.0	Rall	Nspp
Fgra_FGSG_06529	Hsap_ENSP00000305899	1.0	S	0.0	Fgra	Hsap
Fgra_FGSG_06529	Sros_PTSG_09637	1.0	S	0.0	Fgra	Sros
Fgra_FGSG_06529	Cfra_7019T1	1.0	S	0.0	Fgra	Cfra
Fgra_FGSG_06529	Mcir_Mucci2_135209	1.0	S	0.0	Fgra	Mcir
Fgra_FGSG_06529	Skow_XP_002732220	1.0	S	0.0	Fgra	Skow
Fgra_FGSG_06529	Lgig_116803	1.0	S	0.0	Fgra	Lgig
Fgra_FGSG_06529	Rory_16697	1.0	S	0.0	Fgra	Rory
Fgra_FGSG_06529	Mlei_ML02412a	1.0	S	0.0	Fgra	Mlei
Fgra_FGSG_06529	Rory_5415	1.0	S	0.0	Fgra	Rory
Fgra_FGSG_06529	Cang_122703	1.0	S	0.0	Fgra	Cang
Fgra_FGSG_06529	Crev_43176	1.0	S	0.0	Fgra	Crev
Fgra_FGSG_06529	Cele_C32D5_5	1.0	S	0.0	Fgra	Cele
Fgra_FGSG_06529	Mver_08497	1.0	S	0.0	Fgra	Mver
Fgra_FGSG_06529	Cint_ENSCINP00000001120	1.0	S	0.0	Fgra	Cint
Fgra_FGSG_06529	Ihof_10267	1.0	S	0.0	Fgra	Ihof
Fgra_FGSG_06529	Cowc_CAOG_02948	1.0	S	0.0	Fgra	Cowc
Fgra_FGSG_06529	Hsap_ENSP00000255613	1.0	S	0.0	Fgra	Hsap
Fgra_FGSG_06529	Cang_125152	1.0	S	0.0	Fgra	Cang
Fgra_FGSG_06529	Cgig_10007764	1.0	S	0.0	Fgra	Cgig
Fgra_FGSG_06529	Tadh_XP_002115573	1.0	S	0.0	Fgra	Tadh
Fgra_FGSG_06529	Ctel_228696	1.0	S	0.0	Fgra	Ctel
Fgra_FGSG_06529	Spur_XP_800216	1.0	S	0.0	Fgra	Spur
Fgra_FGSG_06529	Umay_XP_756690	1.0	S	0.0	Fgra	Umay
Fgra_FGSG_06529	Nvec_XP_001634769	1.0	S	0.0	Fgra	Nvec
Fgra_FGSG_06529	Hmag_XP_002166241	1.0	S	0.0	Fgra	Hmag
Fgra_FGSG_06529	Pbla_Phybl2_112008	1.0	S	0.0	Fgra	Pbla
Fgra_FGSG_06529	Amac_11412	1.0	S	0.0	Fgra	Amac
Fgra_FGSG_06529	Clim_g4811	1.0	S	0.0	Fgra	Clim
Fgra_FGSG_06529	Pisp_49244	1.0	S	0.0	Fgra	Pisp
Fgra_FGSG_06529	Mcir_Mucci2_150356	1.0	S	0.0	Fgra	Mcir
Fgra_FGSG_06529	Umar_223368	1.0	S	0.0	Fgra	Umar
Fgra_FGSG_06529	Bden_Batde5_8511	1.0	S	0.0	Fgra	Bden
Fgra_FGSG_06529	Amac_13870	1.0	S	0.0	Fgra	Amac
Fgra_FGSG_06529	Falb_H696_04933T0	1.0	S	0.0	Fgra	Falb
Fgra_FGSG_06529	Cang_122643	1.0	S	0.0	Fgra	Cang
Fgra_FGSG_06529	Ocar_g3228_t1	1.0	S	0.0	Fgra	Ocar
Fgra_FGSG_06529	Gpro_132992	1.0	S	0.0	Fgra	Gpro
Fgra_FGSG_06529	Apar_comp16015_c3_seq1_fr4	1.0	S	0.0	Fgra	Apar
Fgra_FGSG_06529	Rory_2737	1.0	S	0.0	Fgra	Rory
Fgra_FGSG_06529	Spun_SPPG_04024	1.0	S	0.0	Fgra	Spun
Fgra_FGSG_06529	Dmel_FBpp0070146	1.0	S	0.0	Fgra	Dmel
Fgra_FGSG_06529	Nspp_13715_fr4	1.0	S	0.0	Fgra	Nspp
Tmel_XP_002839141	Hsap_ENSP00000305899	1.0	S	0.0	Tmel	Hsap
Tmel_XP_002839141	Sros_PTSG_09637	1.0	S	0.0	Tmel	Sros
Tmel_XP_002839141	Cfra_7019T1	1.0	S	0.0	Tmel	Cfra
Tmel_XP_002839141	Mcir_Mucci2_135209	1.0	S	0.0	Tmel	Mcir
Tmel_XP_002839141	Skow_XP_002732220	1.0	S	0.0	Tmel	Skow
Tmel_XP_002839141	Lgig_116803	1.0	S	0.0	Tmel	Lgig
Tmel_XP_002839141	Rory_16697	1.0	S	0.0	Tmel	Rory
Tmel_XP_002839141	Mlei_ML02412a	1.0	S	0.0	Tmel	Mlei
Tmel_XP_002839141	Rory_5415	1.0	S	0.0	Tmel	Rory
Tmel_XP_002839141	Cang_122703	1.0	S	0.0	Tmel	Cang
Tmel_XP_002839141	Crev_43176	1.0	S	0.0	Tmel	Crev
Tmel_XP_002839141	Cele_C32D5_5	1.0	S	0.0	Tmel	Cele
Tmel_XP_002839141	Mver_08497	1.0	S	0.0	Tmel	Mver
Tmel_XP_002839141	Cint_ENSCINP00000001120	1.0	S	0.0	Tmel	Cint
Tmel_XP_002839141	Ihof_10267	1.0	S	0.0	Tmel	Ihof
Tmel_XP_002839141	Cowc_CAOG_02948	1.0	S	0.0	Tmel	Cowc
Tmel_XP_002839141	Hsap_ENSP00000255613	1.0	S	0.0	Tmel	Hsap
Tmel_XP_002839141	Cang_125152	1.0	S	0.0	Tmel	Cang
Tmel_XP_002839141	Cgig_10007764	1.0	S	0.0	Tmel	Cgig
Tmel_XP_002839141	Tadh_XP_002115573	1.0	S	0.0	Tmel	Tadh
Tmel_XP_002839141	Ctel_228696	1.0	S	0.0	Tmel	Ctel
Tmel_XP_002839141	Spur_XP_800216	1.0	S	0.0	Tmel	Spur
Tmel_XP_002839141	Umay_XP_756690	1.0	S	0.0	Tmel	Umay
Tmel_XP_002839141	Nvec_XP_001634769	1.0	S	0.0	Tmel	Nvec
Tmel_XP_002839141	Hmag_XP_002166241	1.0	S	0.0	Tmel	Hmag
Tmel_XP_002839141	Pbla_Phybl2_112008	1.0	S	0.0	Tmel	Pbla
Tmel_XP_002839141	Amac_11412	1.0	S	0.0	Tmel	Amac
Tmel_XP_002839141	Clim_g4811	1.0	S	0.0	Tmel	Clim
Tmel_XP_002839141	Pisp_49244	1.0	S	0.0	Tmel	Pisp
Tmel_XP_002839141	Mcir_Mucci2_150356	1.0	S	0.0	Tmel	Mcir
Tmel_XP_002839141	Umar_223368	1.0	S	0.0	Tmel	Umar
Tmel_XP_002839141	Bden_Batde5_8511	1.0	S	0.0	Tmel	Bden
Tmel_XP_002839141	Amac_13870	1.0	S	0.0	Tmel	Amac
Tmel_XP_002839141	Falb_H696_04933T0	1.0	S	0.0	Tmel	Falb
Tmel_XP_002839141	Cang_122643	1.0	S	0.0	Tmel	Cang
Tmel_XP_002839141	Ocar_g3228_t1	1.0	S	0.0	Tmel	Ocar
Tmel_XP_002839141	Gpro_132992	1.0	S	0.0	Tmel	Gpro
Tmel_XP_002839141	Apar_comp16015_c3_seq1_fr4	1.0	S	0.0	Tmel	Apar
Tmel_XP_002839141	Rory_2737	1.0	S	0.0	Tmel	Rory
Tmel_XP_002839141	Spun_SPPG_04024	1.0	S	0.0	Tmel	Spun
Tmel_XP_002839141	Dmel_FBpp0070146	1.0	S	0.0	Tmel	Dmel
Tmel_XP_002839141	Nspp_13715_fr4	1.0	S	0.0	Tmel	Nspp
Ncra_7565NCU08551	Hsap_ENSP00000305899	1.0	S	0.0	Ncra	Hsap
Ncra_7565NCU08551	Sros_PTSG_09637	1.0	S	0.0	Ncra	Sros
Ncra_7565NCU08551	Cfra_7019T1	1.0	S	0.0	Ncra	Cfra
Ncra_7565NCU08551	Mcir_Mucci2_135209	1.0	S	0.0	Ncra	Mcir
Ncra_7565NCU08551	Skow_XP_002732220	1.0	S	0.0	Ncra	Skow
Ncra_7565NCU08551	Lgig_116803	1.0	S	0.0	Ncra	Lgig
Ncra_7565NCU08551	Rory_16697	1.0	S	0.0	Ncra	Rory
Ncra_7565NCU08551	Mlei_ML02412a	1.0	S	0.0	Ncra	Mlei
Ncra_7565NCU08551	Rory_5415	1.0	S	0.0	Ncra	Rory
Ncra_7565NCU08551	Cang_122703	1.0	S	0.0	Ncra	Cang
Ncra_7565NCU08551	Crev_43176	1.0	S	0.0	Ncra	Crev
Ncra_7565NCU08551	Cele_C32D5_5	1.0	S	0.0	Ncra	Cele
Ncra_7565NCU08551	Mver_08497	1.0	S	0.0	Ncra	Mver
Ncra_7565NCU08551	Cint_ENSCINP00000001120	1.0	S	0.0	Ncra	Cint
Ncra_7565NCU08551	Ihof_10267	1.0	S	0.0	Ncra	Ihof
Ncra_7565NCU08551	Cowc_CAOG_02948	1.0	S	0.0	Ncra	Cowc
Ncra_7565NCU08551	Hsap_ENSP00000255613	1.0	S	0.0	Ncra	Hsap
Ncra_7565NCU08551	Cang_125152	1.0	S	0.0	Ncra	Cang
Ncra_7565NCU08551	Cgig_10007764	1.0	S	0.0	Ncra	Cgig
Ncra_7565NCU08551	Tadh_XP_002115573	1.0	S	0.0	Ncra	Tadh
Ncra_7565NCU08551	Ctel_228696	1.0	S	0.0	Ncra	Ctel
Ncra_7565NCU08551	Spur_XP_800216	1.0	S	0.0	Ncra	Spur
Ncra_7565NCU08551	Umay_XP_756690	1.0	S	0.0	Ncra	Umay
Ncra_7565NCU08551	Nvec_XP_001634769	1.0	S	0.0	Ncra	Nvec
Ncra_7565NCU08551	Hmag_XP_002166241	1.0	S	0.0	Ncra	Hmag
Ncra_7565NCU08551	Pbla_Phybl2_112008	1.0	S	0.0	Ncra	Pbla
Ncra_7565NCU08551	Amac_11412	1.0	S	0.0	Ncra	Amac
Ncra_7565NCU08551	Clim_g4811	1.0	S	0.0	Ncra	Clim
Ncra_7565NCU08551	Pisp_49244	1.0	S	0.0	Ncra	Pisp
Ncra_7565NCU08551	Mcir_Mucci2_150356	1.0	S	0.0	Ncra	Mcir
Ncra_7565NCU08551	Umar_223368	1.0	S	0.0	Ncra	Umar
Ncra_7565NCU08551	Bden_Batde5_8511	1.0	S	0.0	Ncra	Bden
Ncra_7565NCU08551	Amac_13870	1.0	S	0.0	Ncra	Amac
Ncra_7565NCU08551	Falb_H696_04933T0	1.0	S	0.0	Ncra	Falb
Ncra_7565NCU08551	Cang_122643	1.0	S	0.0	Ncra	Cang
Ncra_7565NCU08551	Ocar_g3228_t1	1.0	S	0.0	Ncra	Ocar
Ncra_7565NCU08551	Gpro_132992	1.0	S	0.0	Ncra	Gpro
Ncra_7565NCU08551	Apar_comp16015_c3_seq1_fr4	1.0	S	0.0	Ncra	Apar
Ncra_7565NCU08551	Rory_2737	1.0	S	0.0	Ncra	Rory
Ncra_7565NCU08551	Spun_SPPG_04024	1.0	S	0.0	Ncra	Spun
Ncra_7565NCU08551	Dmel_FBpp0070146	1.0	S	0.0	Ncra	Dmel
Ncra_7565NCU08551	Nspp_13715_fr4	1.0	S	0.0	Ncra	Nspp
Ccin_CC1G_11834	Hsap_ENSP00000305899	1.0	S	0.0	Ccin	Hsap
Ccin_CC1G_11834	Sros_PTSG_09637	1.0	S	0.0	Ccin	Sros
Ccin_CC1G_11834	Cfra_7019T1	1.0	S	0.0	Ccin	Cfra
Ccin_CC1G_11834	Mcir_Mucci2_135209	1.0	S	0.0	Ccin	Mcir
Ccin_CC1G_11834	Skow_XP_002732220	1.0	S	0.0	Ccin	Skow
Ccin_CC1G_11834	Lgig_116803	1.0	S	0.0	Ccin	Lgig
Ccin_CC1G_11834	Rory_16697	1.0	S	0.0	Ccin	Rory
Ccin_CC1G_11834	Mlei_ML02412a	1.0	S	0.0	Ccin	Mlei
Ccin_CC1G_11834	Rory_5415	1.0	S	0.0	Ccin	Rory
Ccin_CC1G_11834	Cang_122703	1.0	S	0.0	Ccin	Cang
Ccin_CC1G_11834	Crev_43176	1.0	S	0.0	Ccin	Crev
Ccin_CC1G_11834	Cele_C32D5_5	1.0	S	0.0	Ccin	Cele
Ccin_CC1G_11834	Mver_08497	1.0	S	0.0	Ccin	Mver
Ccin_CC1G_11834	Cint_ENSCINP00000001120	1.0	S	0.0	Ccin	Cint
Ccin_CC1G_11834	Ihof_10267	1.0	S	0.0	Ccin	Ihof
Ccin_CC1G_11834	Cowc_CAOG_02948	1.0	S	0.0	Ccin	Cowc
Ccin_CC1G_11834	Hsap_ENSP00000255613	1.0	S	0.0	Ccin	Hsap
Ccin_CC1G_11834	Cang_125152	1.0	S	0.0	Ccin	Cang
Ccin_CC1G_11834	Cgig_10007764	1.0	S	0.0	Ccin	Cgig
Ccin_CC1G_11834	Tadh_XP_002115573	1.0	S	0.0	Ccin	Tadh
Ccin_CC1G_11834	Ctel_228696	1.0	S	0.0	Ccin	Ctel
Ccin_CC1G_11834	Spur_XP_800216	1.0	S	0.0	Ccin	Spur
Ccin_CC1G_11834	Umay_XP_756690	1.0	S	0.0	Ccin	Umay
Ccin_CC1G_11834	Nvec_XP_001634769	1.0	S	0.0	Ccin	Nvec
Ccin_CC1G_11834	Hmag_XP_002166241	1.0	S	0.0	Ccin	Hmag
Ccin_CC1G_11834	Pbla_Phybl2_112008	1.0	S	0.0	Ccin	Pbla
Ccin_CC1G_11834	Amac_11412	1.0	S	0.0	Ccin	Amac
Ccin_CC1G_11834	Clim_g4811	1.0	S	0.0	Ccin	Clim
Ccin_CC1G_11834	Pisp_49244	1.0	S	0.0	Ccin	Pisp
Ccin_CC1G_11834	Mcir_Mucci2_150356	1.0	S	0.0	Ccin	Mcir
Ccin_CC1G_11834	Umar_223368	1.0	S	0.0	Ccin	Umar
Ccin_CC1G_11834	Bden_Batde5_8511	1.0	S	0.0	Ccin	Bden
Ccin_CC1G_11834	Amac_13870	1.0	S	0.0	Ccin	Amac
Ccin_CC1G_11834	Falb_H696_04933T0	1.0	S	0.0	Ccin	Falb
Ccin_CC1G_11834	Cang_122643	1.0	S	0.0	Ccin	Cang
Ccin_CC1G_11834	Ocar_g3228_t1	1.0	S	0.0	Ccin	Ocar
Ccin_CC1G_11834	Gpro_132992	1.0	S	0.0	Ccin	Gpro
Ccin_CC1G_11834	Apar_comp16015_c3_seq1_fr4	1.0	S	0.0	Ccin	Apar
Ccin_CC1G_11834	Rory_2737	1.0	S	0.0	Ccin	Rory
Ccin_CC1G_11834	Spun_SPPG_04024	1.0	S	0.0	Ccin	Spun
Ccin_CC1G_11834	Dmel_FBpp0070146	1.0	S	0.0	Ccin	Dmel
Ccin_CC1G_11834	Nspp_13715_fr4	1.0	S	0.0	Ccin	Nspp
Esil_CBJ48999	Spur_XP_001198325	1.0	S	0.0	Esil	Spur
Esil_CBJ48999	Hmag_XP_002155522	1.0	S	0.0	Esil	Hmag
Esil_CBJ48999	Dmel_FBpp0082387	1.0	S	0.0	Esil	Dmel
Esil_CBJ48999	Mlei_ML024912a	1.0	S	0.0	Esil	Mlei
Esil_CBJ48999	Ppal_EFA79695_1	1.0	S	0.0	Esil	Ppal
Esil_CBJ48999	Cint_ENSCINP00000025690	1.0	S	0.0	Esil	Cint
Esil_CBJ48999	Skow_XP_002737721	1.0	S	0.0	Esil	Skow
Esil_CBJ48999	Tadh_XP_002114992	1.0	S	0.0	Esil	Tadh
Esil_CBJ48999	Cgig_10022534	1.0	S	0.0	Esil	Cgig
Esil_CBJ48999	Mlei_ML19101a	1.0	S	0.0	Esil	Mlei
Esil_CBJ48999	Pfal_Q8I1Z0_Q8I1Z0	1.0	S	0.0	Esil	Pfal
Esil_CBJ48999	Cpar_12930Contig6860	1.0	S	0.0	Esil	Cpar
Esil_CBJ48999	Sarc_SARC_03923	1.0	S	0.0	Esil	Sarc
Esil_CBJ48999	Ocar_g7553_t1	1.0	S	0.0	Esil	Ocar
Esil_CBJ48999	Ctel_210805	1.0	S	0.0	Esil	Ctel
Esil_CBJ48999	Ctel_214008	1.0	S	0.0	Esil	Ctel
Esil_CBJ48999	Clim_g757	1.0	S	0.0	Esil	Clim
Esil_CBJ48999	Hmag_XP_002154569	1.0	S	0.0	Esil	Hmag
Esil_CBJ48999	Cele_T26A5_7a	1.0	S	0.0	Esil	Cele
Esil_CBJ48999	Cowc_CAOG_07681	1.0	S	0.0	Esil	Cowc
Esil_CBJ48999	Hmag_XP_002168824	1.0	S	0.0	Esil	Hmag
Esil_CBJ48999	Spur_XP_003731178	1.0	S	0.0	Esil	Spur
Esil_CBJ48999	Lgig_175732	1.0	S	0.0	Esil	Lgig
Esil_CBJ48999	Lgig_117025	1.0	S	0.0	Esil	Lgig
Esil_CBJ48999	Ctel_172225	1.0	S	0.0	Esil	Ctel
Esil_CBJ48999	Aque_XP_003387132	1.0	S	0.0	Esil	Aque
Esil_CBJ48999	Spur_XP_003730416	1.0	S	0.0	Esil	Spur
Esil_CBJ48999	Spur_XP_003725758	1.0	S	0.0	Esil	Spur
Esil_CBJ48999	Cgig_10000979	1.0	S	0.0	Esil	Cgig
Esil_CBJ48999	Hsap_ENSP00000332995	1.0	S	0.0	Esil	Hsap
Esil_CBJ48999	Cgig_10001891	1.0	S	0.0	Esil	Cgig
Esil_CBJ48999	Ctel_195572	1.0	S	0.0	Esil	Ctel
Esil_CBJ48999	Hmag_XP_002158221	1.0	S	0.0	Esil	Hmag
