in_gene	out_gene	branch_support	ev_type	sos	in_sps	out_sps
Esil_CBJ31821	Cgig_10012735	1.0	S	0.0	Esil	Cgig
Esil_CBJ31821	Aker_53277	1.0	S	0.0	Esil	Aker
Ehux_193798	Crei_XP_001693810	1.0	S	0.0	Ehux	Crei
Ehux_193798	Vcar_XP_002948876	1.0	S	0.0	Ehux	Vcar
Ehux_193798	Vcar_XP_002948967	1.0	S	0.0	Ehux	Vcar
Ehux_454711	Crei_XP_001693810	1.0	S	0.0	Ehux	Crei
Ehux_454711	Vcar_XP_002948876	1.0	S	0.0	Ehux	Vcar
Ehux_454711	Vcar_XP_002948967	1.0	S	0.0	Ehux	Vcar
Sros_PTSG_06018	Esil_CBJ49061	1.0	S	0.0	Sros	Esil
Sros_PTSG_06018	Esil_CBJ30401	1.0	S	0.0	Sros	Esil
Sros_PTSG_06018	Vcar_XP_002950044	1.0	S	0.0	Sros	Vcar
Sros_PTSG_06018	Mpus_Micpu52497	1.0	S	0.0	Sros	Mpus
Gthe_109934	Esil_CBJ49061	1.0	S	0.0	Gthe	Esil
Gthe_109934	Esil_CBJ30401	1.0	S	0.0	Gthe	Esil
Gthe_109934	Vcar_XP_002950044	1.0	S	0.0	Gthe	Vcar
Gthe_109934	Mpus_Micpu52497	1.0	S	0.0	Gthe	Mpus
Sros_PTSG_01403	Esil_CBN79949	1.0	S	0.0	Sros	Esil
Sros_PTSG_01403	Cang_50545	1.0	S	0.0	Sros	Cang
Sros_PTSG_01403	Cang_73015	1.0	S	0.0	Sros	Cang
Sros_PTSG_01403	Amac_09124	1.0	S	0.0	Sros	Amac
Sros_PTSG_01403	Aano_F0Y597	1.0	S	0.0	Sros	Aano
Tcru_XP_802331	Esil_CBN79949	1.0	S	0.0	Tcru	Esil
Tcru_XP_802331	Cang_50545	1.0	S	0.0	Tcru	Cang
Tcru_XP_802331	Cang_73015	1.0	S	0.0	Tcru	Cang
Tcru_XP_802331	Amac_09124	1.0	S	0.0	Tcru	Amac
Tcru_XP_802331	Aano_F0Y597	1.0	S	0.0	Tcru	Aano
Ehux_120890	Cvar_EFN53133	1.0	S	0.0	Ehux	Cvar
Ehux_120890	Vcar_XP_002956692	1.0	S	0.0	Ehux	Vcar
Ehux_120890	Acas_g4936	1.0	S	0.0	Ehux	Acas
Ehux_120890	Crei_XP_001689919	1.0	S	0.0	Ehux	Crei
Ehux_120890	Gpro_53695	1.0	S	0.0	Ehux	Gpro
Ehux_120890	Aker_45975	1.0	S	0.0	Ehux	Aker
Clim_g3916	Cvar_EFN53133	1.0	S	0.0	Clim	Cvar
Clim_g3916	Vcar_XP_002956692	1.0	S	0.0	Clim	Vcar
Clim_g3916	Acas_g4936	1.0	S	0.0	Clim	Acas
Clim_g3916	Crei_XP_001689919	1.0	S	0.0	Clim	Crei
Clim_g3916	Gpro_53695	1.0	S	0.0	Clim	Gpro
Clim_g3916	Aker_45975	1.0	S	0.0	Clim	Aker
Ehux_452240	Cvar_EFN53133	1.0	S	0.0	Ehux	Cvar
Ehux_452240	Vcar_XP_002956692	1.0	S	0.0	Ehux	Vcar
Ehux_452240	Acas_g4936	1.0	S	0.0	Ehux	Acas
Ehux_452240	Crei_XP_001689919	1.0	S	0.0	Ehux	Crei
Ehux_452240	Gpro_53695	1.0	S	0.0	Ehux	Gpro
Ehux_452240	Aker_45975	1.0	S	0.0	Ehux	Aker
Scil_46955	Aker_60563	1.0	S	0.0	Scil	Aker
Scil_46955	Mpus_Micpu50143	1.0	S	0.0	Scil	Mpus
Scil_46955	Pinf_XP_002901710	1.0	S	0.0	Scil	Pinf
Scil_46955	Cowc_CAOG_08663	1.0	S	0.0	Scil	Cowc
Scil_46955	Esil_CBN75038	1.0	S	0.0	Scil	Esil
Scil_46955	Ehux_228606	1.0	S	0.0	Scil	Ehux
Scil_46955	Mpus_Micpu209945	1.0	S	0.0	Scil	Mpus
Scil_46955	Nspp_5246_fr2	1.0	S	0.0	Scil	Nspp
Scil_46955	Ppal_EFA86539_1	1.0	S	0.0	Scil	Ppal
Scil_46955	Aker_54125	1.0	S	0.0	Scil	Aker
Scil_46955	Tgon_XP_002367068	1.0	S	0.0	Scil	Tgon
Scil_46955	Dmel_FBpp0085358	1.0	S	0.0	Scil	Dmel
Scil_46955	Gthe_120234	1.0	S	0.0	Scil	Gthe
Scil_46955	Ehux_207807	1.0	S	0.0	Scil	Ehux
Scil_46955	Bsal_BS06595	1.0	S	0.0	Scil	Bsal
Scil_46955	Nspp_5247_fr1	1.0	S	0.0	Scil	Nspp
Scil_46955	Gthe_138770	1.0	S	0.0	Scil	Gthe
Scil_46955	Gthe_120372	1.0	S	0.0	Scil	Gthe
Scil_46955	Pinf_XP_002901357	1.0	S	0.0	Scil	Pinf
Scil_46955	Ddis_XP_629340	1.0	S	0.0	Scil	Ddis
Cang_345912	Aker_60563	1.0	S	0.0	Cang	Aker
Cang_345912	Mpus_Micpu50143	1.0	S	0.0	Cang	Mpus
Cang_345912	Pinf_XP_002901710	1.0	S	0.0	Cang	Pinf
Cang_345912	Cowc_CAOG_08663	1.0	S	0.0	Cang	Cowc
Cang_345912	Esil_CBN75038	1.0	S	0.0	Cang	Esil
Cang_345912	Ehux_228606	1.0	S	0.0	Cang	Ehux
Cang_345912	Mpus_Micpu209945	1.0	S	0.0	Cang	Mpus
Cang_345912	Nspp_5246_fr2	1.0	S	0.0	Cang	Nspp
Cang_345912	Ppal_EFA86539_1	1.0	S	0.0	Cang	Ppal
Cang_345912	Aker_54125	1.0	S	0.0	Cang	Aker
Cang_345912	Tgon_XP_002367068	1.0	S	0.0	Cang	Tgon
Cang_345912	Dmel_FBpp0085358	1.0	S	0.0	Cang	Dmel
Cang_345912	Gthe_120234	1.0	S	0.0	Cang	Gthe
Cang_345912	Ehux_207807	1.0	S	0.0	Cang	Ehux
Cang_345912	Bsal_BS06595	1.0	S	0.0	Cang	Bsal
Cang_345912	Nspp_5247_fr1	1.0	S	0.0	Cang	Nspp
Cang_345912	Gthe_138770	1.0	S	0.0	Cang	Gthe
Cang_345912	Gthe_120372	1.0	S	0.0	Cang	Gthe
Cang_345912	Pinf_XP_002901357	1.0	S	0.0	Cang	Pinf
Cang_345912	Ddis_XP_629340	1.0	S	0.0	Cang	Ddis
Cvar_EFN52201	Aker_60563	1.0	S	0.0	Cvar	Aker
Cvar_EFN52201	Mpus_Micpu50143	1.0	S	0.0	Cvar	Mpus
Cvar_EFN52201	Pinf_XP_002901710	1.0	S	0.0	Cvar	Pinf
Cvar_EFN52201	Cowc_CAOG_08663	1.0	S	0.0	Cvar	Cowc
Cvar_EFN52201	Esil_CBN75038	1.0	S	0.0	Cvar	Esil
Cvar_EFN52201	Ehux_228606	1.0	S	0.0	Cvar	Ehux
Cvar_EFN52201	Mpus_Micpu209945	1.0	S	0.0	Cvar	Mpus
Cvar_EFN52201	Nspp_5246_fr2	1.0	S	0.0	Cvar	Nspp
Cvar_EFN52201	Ppal_EFA86539_1	1.0	S	0.0	Cvar	Ppal
Cvar_EFN52201	Aker_54125	1.0	S	0.0	Cvar	Aker
Cvar_EFN52201	Tgon_XP_002367068	1.0	S	0.0	Cvar	Tgon
Cvar_EFN52201	Dmel_FBpp0085358	1.0	S	0.0	Cvar	Dmel
Cvar_EFN52201	Gthe_120234	1.0	S	0.0	Cvar	Gthe
Cvar_EFN52201	Ehux_207807	1.0	S	0.0	Cvar	Ehux
Cvar_EFN52201	Bsal_BS06595	1.0	S	0.0	Cvar	Bsal
Cvar_EFN52201	Nspp_5247_fr1	1.0	S	0.0	Cvar	Nspp
Cvar_EFN52201	Gthe_138770	1.0	S	0.0	Cvar	Gthe
Cvar_EFN52201	Gthe_120372	1.0	S	0.0	Cvar	Gthe
Cvar_EFN52201	Pinf_XP_002901357	1.0	S	0.0	Cvar	Pinf
Cvar_EFN52201	Ddis_XP_629340	1.0	S	0.0	Cvar	Ddis
Gthe_109934	Sros_PTSG_06018	1.0	S	0.0	Gthe	Sros
Esil_CBJ49061	Vcar_XP_002950044	1.0	S	0.0	Esil	Vcar
Esil_CBJ49061	Mpus_Micpu52497	1.0	S	0.0	Esil	Mpus
Esil_CBJ30401	Vcar_XP_002950044	1.0	S	0.0	Esil	Vcar
Esil_CBJ30401	Mpus_Micpu52497	1.0	S	0.0	Esil	Mpus
Sros_PTSG_01403	Tcru_XP_802331	1.0	S	0.0	Sros	Tcru
Esil_CBN79949	Cang_50545	1.0	S	0.0	Esil	Cang
Esil_CBN79949	Amac_09124	1.0	S	0.0	Esil	Amac
Esil_CBN79949	Cang_73015	1.0	S	0.0	Esil	Cang
Aano_F0Y597	Cang_50545	1.0	S	0.0	Aano	Cang
Aano_F0Y597	Amac_09124	1.0	S	0.0	Aano	Amac
Aano_F0Y597	Cang_73015	1.0	S	0.0	Aano	Cang
Clim_g3916	Ehux_120890	1.0	S	0.0	Clim	Ehux
Clim_g3916	Ehux_452240	1.0	S	0.0	Clim	Ehux
Gpro_53695	Cvar_EFN53133	1.0	S	0.0	Gpro	Cvar
Gpro_53695	Acas_g4936	1.0	S	0.0	Gpro	Acas
Gpro_53695	Crei_XP_001689919	1.0	S	0.0	Gpro	Crei
Gpro_53695	Vcar_XP_002956692	1.0	S	0.0	Gpro	Vcar
Aker_45975	Cvar_EFN53133	1.0	S	0.0	Aker	Cvar
Aker_45975	Acas_g4936	1.0	S	0.0	Aker	Acas
Aker_45975	Crei_XP_001689919	1.0	S	0.0	Aker	Crei
Aker_45975	Vcar_XP_002956692	1.0	S	0.0	Aker	Vcar
Sbic_01g010740	Mgut_mgv1a007180m	1.0	S	0.0	Sbic	Mgut
Sbic_01g010740	Acoe_082_00002	1.0	S	0.0	Sbic	Acoe
Sbic_01g010740	Acas_g4900	1.0	S	0.0	Sbic	Acas
Sbic_01g010740	Smoe_XP_002969663	1.0	S	0.0	Sbic	Smoe
Sbic_01g010740	Mgut_mgv1a005471m	1.0	S	0.0	Sbic	Mgut
Sbic_01g010740	Atha_AT2G17900	1.0	S	0.0	Sbic	Atha
Sbic_01g010740	Ppat_XP_001778213	1.0	S	0.0	Sbic	Ppat
Sbic_01g010740	Smoe_XP_002981276	1.0	S	0.0	Sbic	Smoe
Sbic_01g010740	Mgut_mgv1a006005m	1.0	S	0.0	Sbic	Mgut
Bdis_1g11010	Mgut_mgv1a007180m	1.0	S	0.0	Bdis	Mgut
Bdis_1g11010	Acoe_082_00002	1.0	S	0.0	Bdis	Acoe
Bdis_1g11010	Acas_g4900	1.0	S	0.0	Bdis	Acas
Bdis_1g11010	Smoe_XP_002969663	1.0	S	0.0	Bdis	Smoe
Bdis_1g11010	Mgut_mgv1a005471m	1.0	S	0.0	Bdis	Mgut
Bdis_1g11010	Atha_AT2G17900	1.0	S	0.0	Bdis	Atha
Bdis_1g11010	Ppat_XP_001778213	1.0	S	0.0	Bdis	Ppat
Bdis_1g11010	Smoe_XP_002981276	1.0	S	0.0	Bdis	Smoe
Bdis_1g11010	Mgut_mgv1a006005m	1.0	S	0.0	Bdis	Mgut
Scil_46955	Cang_345912	1.0	S	0.0	Scil	Cang
Scil_46955	Cvar_EFN52201	1.0	S	0.0	Scil	Cvar
Ncra_1859NCU02088	Ehux_116679	1.0	S	0.0	Ncra	Ehux
Ncra_1859NCU02088	Bsal_BS15675	1.0	S	0.0	Ncra	Bsal
Ncra_1859NCU02088	Sarc_SARC_10794	1.0	S	0.0	Ncra	Sarc
Ncra_1859NCU02088	Bsal_BS29950	1.0	S	0.0	Ncra	Bsal
Ncra_1859NCU02088	Cfra_3630T1	1.0	S	0.0	Ncra	Cfra
Ncra_1859NCU02088	Ptri_XP_002179146	1.0	S	0.0	Ncra	Ptri
Ncra_1859NCU02088	Apar_comp19133_c0_seq1_fr5	1.0	S	0.0	Ncra	Apar
Ncra_1859NCU02088	Dmel_FBpp0086127	1.0	S	0.0	Ncra	Dmel
Ncra_1859NCU02088	Bsal_BS38710	1.0	S	0.0	Ncra	Bsal
Ncra_1859NCU02088	Ccin_CC1G_07120	1.0	S	0.0	Ncra	Ccin
Ncra_1859NCU02088	Rory_11090	1.0	S	0.0	Ncra	Rory
Ncra_1859NCU02088	Mcir_Mucci2_113296	1.0	S	0.0	Ncra	Mcir
Ncra_1859NCU02088	Cpar_6433Contig37665	1.0	S	0.0	Ncra	Cpar
Ncra_1859NCU02088	Aker_27813	1.0	S	0.0	Ncra	Aker
Ncra_1859NCU02088	Bnat_131745	1.0	S	0.0	Ncra	Bnat
Ncra_1859NCU02088	Bsal_BS30470	1.0	S	0.0	Ncra	Bsal
Ncra_1859NCU02088	Ppat_XP_001754318	1.0	S	0.0	Ncra	Ppat
Ncra_1859NCU02088	Rall_5391	1.0	S	0.0	Ncra	Rall
Ncra_1859NCU02088	Smoe_XP_002962575	1.0	S	0.0	Ncra	Smoe
Ncra_1859NCU02088	Cang_123406	1.0	S	0.0	Ncra	Cang
Ncra_1859NCU02088	Ehux_434670	1.0	S	0.0	Ncra	Ehux
Ncra_1859NCU02088	Mver_09038	1.0	S	0.0	Ncra	Mver
Ncra_1859NCU02088	Umar_257941	1.0	S	0.0	Ncra	Umar
Ncra_1859NCU02088	Nspp_5347_fr6	1.0	S	0.0	Ncra	Nspp
Ncra_1859NCU02088	Dmel_FBpp0074807	1.0	S	0.0	Ncra	Dmel
Ncra_1859NCU02088	Ctel_101446	1.0	S	0.0	Ncra	Ctel
Ncra_1859NCU02088	Mlei_ML003211a	1.0	S	0.0	Ncra	Mlei
Ncra_1859NCU02088	Ehux_204100	1.0	S	0.0	Ncra	Ehux
Ncra_1859NCU02088	Rfil_3803193_1s1f1	1.0	S	0.0	Ncra	Rfil
Ncra_1859NCU02088	Ehux_215475	1.0	S	0.0	Ncra	Ehux
Ncra_1859NCU02088	Ppat_XP_001772391	1.0	S	0.0	Ncra	Ppat
Ncra_1859NCU02088	Ehis_32_m00242	1.0	S	0.0	Ncra	Ehis
Ncra_1859NCU02088	Tcru_XP_813739	1.0	S	0.0	Ncra	Tcru
Ncra_1859NCU02088	Cang_63048	1.0	S	0.0	Ncra	Cang
Ncra_1859NCU02088	Bsal_BS66035	1.0	S	0.0	Ncra	Bsal
Ncra_1859NCU02088	Acas_g9771	1.0	S	0.0	Ncra	Acas
Ncra_1859NCU02088	Ihof_6020	1.0	S	0.0	Ncra	Ihof
Ncra_1859NCU02088	Rory_14281	1.0	S	0.0	Ncra	Rory
Ncra_1859NCU02088	Umay_XP_756905	1.0	S	0.0	Ncra	Umay
Ncra_1859NCU02088	Nspp_11131_fr3	1.0	S	0.0	Ncra	Nspp
Ncra_1859NCU02088	Pmar_XP_002771602	1.0	S	0.0	Ncra	Pmar
Ncra_1859NCU02088	Ddis_XP_629629	1.0	S	0.0	Ncra	Ddis
Ncra_1859NCU02088	Ddis_XP_647409	1.0	S	0.0	Ncra	Ddis
Ncra_1859NCU02088	Tcru_XP_819967	1.0	S	0.0	Ncra	Tcru
Ncra_1859NCU02088	Cele_C07A9_7a	1.0	S	0.0	Ncra	Cele
Ncra_1859NCU02088	Pbla_Phybl2_8439	1.0	S	0.0	Ncra	Pbla
Ncra_1859NCU02088	Gthe_115058	1.0	S	0.0	Ncra	Gthe
Ncra_1859NCU02088	Lmaj_XP_001683692	1.0	S	0.0	Ncra	Lmaj
Ncra_1859NCU02088	Bsal_BS38715	1.0	S	0.0	Ncra	Bsal
Ncra_1859NCU02088	Bsal_BS83695	1.0	S	0.0	Ncra	Bsal
Ncra_1859NCU02088	Aano_F0YCX0	1.0	S	0.0	Ncra	Aano
Ncra_1859NCU02088	Amac_06340	1.0	S	0.0	Ncra	Amac
Ncra_1859NCU02088	Ppal_EFA80942_1	1.0	S	0.0	Ncra	Ppal
Ncra_1859NCU02088	Gthe_104225	1.0	S	0.0	Ncra	Gthe
Ncra_1859NCU02088	Acas_g5076	1.0	S	0.0	Ncra	Acas
Ncra_1859NCU02088	Ehis_293_m00061	1.0	S	0.0	Ncra	Ehis
Ncra_1859NCU02088	Gthe_141117	1.0	S	0.0	Ncra	Gthe
Ncra_1859NCU02088	Vcar_XP_002956564	1.0	S	0.0	Ncra	Vcar
Ncra_1859NCU02088	Ehis_175_m00101	1.0	S	0.0	Ncra	Ehis
Ncra_1859NCU02088	Spom_NP_588361_1	1.0	S	0.0	Ncra	Spom
Ncra_1859NCU02088	Bnat_135991	1.0	S	0.0	Ncra	Bnat
Ncra_1859NCU02088	Lmaj_XP_001681117	1.0	S	0.0	Ncra	Lmaj
Ncra_1859NCU02088	Smoe_XP_002993931	1.0	S	0.0	Ncra	Smoe
Ncra_1859NCU02088	Tgon_XP_002371618	1.0	S	0.0	Ncra	Tgon
Ncra_1859NCU02088	Ehux_367482	1.0	S	0.0	Ncra	Ehux
Fgra_FGSG_01400	Ehux_116679	1.0	S	0.0	Fgra	Ehux
Fgra_FGSG_01400	Bsal_BS15675	1.0	S	0.0	Fgra	Bsal
Fgra_FGSG_01400	Sarc_SARC_10794	1.0	S	0.0	Fgra	Sarc
Fgra_FGSG_01400	Bsal_BS29950	1.0	S	0.0	Fgra	Bsal
Fgra_FGSG_01400	Cfra_3630T1	1.0	S	0.0	Fgra	Cfra
Fgra_FGSG_01400	Ptri_XP_002179146	1.0	S	0.0	Fgra	Ptri
Fgra_FGSG_01400	Apar_comp19133_c0_seq1_fr5	1.0	S	0.0	Fgra	Apar
Fgra_FGSG_01400	Dmel_FBpp0086127	1.0	S	0.0	Fgra	Dmel
Fgra_FGSG_01400	Bsal_BS38710	1.0	S	0.0	Fgra	Bsal
Fgra_FGSG_01400	Ccin_CC1G_07120	1.0	S	0.0	Fgra	Ccin
Fgra_FGSG_01400	Rory_11090	1.0	S	0.0	Fgra	Rory
Fgra_FGSG_01400	Mcir_Mucci2_113296	1.0	S	0.0	Fgra	Mcir
Fgra_FGSG_01400	Cpar_6433Contig37665	1.0	S	0.0	Fgra	Cpar
Fgra_FGSG_01400	Aker_27813	1.0	S	0.0	Fgra	Aker
Fgra_FGSG_01400	Bnat_131745	1.0	S	0.0	Fgra	Bnat
Fgra_FGSG_01400	Bsal_BS30470	1.0	S	0.0	Fgra	Bsal
Fgra_FGSG_01400	Ppat_XP_001754318	1.0	S	0.0	Fgra	Ppat
Fgra_FGSG_01400	Rall_5391	1.0	S	0.0	Fgra	Rall
Fgra_FGSG_01400	Smoe_XP_002962575	1.0	S	0.0	Fgra	Smoe
Fgra_FGSG_01400	Cang_123406	1.0	S	0.0	Fgra	Cang
Fgra_FGSG_01400	Ehux_434670	1.0	S	0.0	Fgra	Ehux
Fgra_FGSG_01400	Mver_09038	1.0	S	0.0	Fgra	Mver
Fgra_FGSG_01400	Umar_257941	1.0	S	0.0	Fgra	Umar
Fgra_FGSG_01400	Nspp_5347_fr6	1.0	S	0.0	Fgra	Nspp
Fgra_FGSG_01400	Dmel_FBpp0074807	1.0	S	0.0	Fgra	Dmel
Fgra_FGSG_01400	Ctel_101446	1.0	S	0.0	Fgra	Ctel
Fgra_FGSG_01400	Mlei_ML003211a	1.0	S	0.0	Fgra	Mlei
Fgra_FGSG_01400	Ehux_204100	1.0	S	0.0	Fgra	Ehux
Fgra_FGSG_01400	Rfil_3803193_1s1f1	1.0	S	0.0	Fgra	Rfil
Fgra_FGSG_01400	Ehux_215475	1.0	S	0.0	Fgra	Ehux
Fgra_FGSG_01400	Ppat_XP_001772391	1.0	S	0.0	Fgra	Ppat
Fgra_FGSG_01400	Ehis_32_m00242	1.0	S	0.0	Fgra	Ehis
