node	cluster	sps	cluster_ref
Rirr_33049	2	Rirr	2
Gthe_100566	2	Gthe	2
Amac_09338	2	Amac	2
Ncra_8418NCU09495	2	Ncra	2
Rirr_16582	2	Rirr	2
Mlei_ML12425a	2	Mlei	2
Sarc_SARC_05171	2	Sarc	2
Ccin_CC1G_15570	2	Ccin	2
Rirr_323213	2	Rirr	2
Cfra_1843T1	2	Cfra	2
Ncra_269NCU00296	2	Ncra	2
Ccin_CC1G_07521	2	Ccin	2
Cpar_17438Contig12482	2	Cpar	2
Fgra_FGSG_12802	2	Fgra	2
Sagg_93319	2	Sagg	2
Rirr_84100	2	Rirr	2
Rirr_8856	2	Rirr	2
Rirr_89547	2	Rirr	2
Ccin_CC1G_02952	2	Ccin	2
Rirr_324218	2	Rirr	2
Ccin_CC1G_04515	2	Ccin	2
Pinf_XP_002894963	2	Pinf	2
Fgra_FGSG_11277	2	Fgra	2
Spom_NP_588413_1	2	Spom	2
Fgra_FGSG_11267	2	Fgra	2
Rirr_345445	2	Rirr	2
Mver_02594	2	Mver	2
Rirr_1590	2	Rirr	2
Rirr_323896	2	Rirr	2
Ccin_CC1G_03976	2	Ccin	2
Gthe_134519	2	Gthe	2
Ccin_CC1G_11463	2	Ccin	2
Amac_06039	2	Amac	2
Mgut_mgv1a023205m	3	Mgut	3
Fgra_FGSG_01168	3	Fgra	3
Ihof_7581	3	Ihof	3
Lmaj_XP_001685790	3	Lmaj	3
Pmar_XP_002772010	3	Pmar	3
Ppal_EFA80204_1	3	Ppal	3
Atha_AT1G43245	3	Atha	3
Ncra_8877NCU10039	3	Ncra	3
Crei_XP_001700164	3	Crei	3
Aano_F0YD82	3	Aano	3
Gthe_121938	3	Gthe	3
Pmar_XP_002784695	3	Pmar	3
Otau_XP_003079708	3	Otau	3
Pmar_XP_002768910	3	Pmar	3
Vcar_XP_002950723	3	Vcar	3
Bsal_BS60255	3	Bsal	3
Fgra_FGSG_04651	3	Fgra	3
Smoe_XP_002970505	3	Smoe	3
Tpse_XP_002294212	3	Tpse	3
Pmar_XP_002776582	3	Pmar	3
Sbic_06g016550	3	Sbic	3
Tgon_XP_002366807	3	Tgon	3
Fgra_FGSG_00040	3	Fgra	3
Mpus_Micpu156466	3	Mpus	3
Pmar_XP_002765502	3	Pmar	3
Sarc_SARC_12000	3	Sarc	3
Aano_F0XYZ2	3	Aano	3
Mlei_ML167015a	3	Mlei	3
Vcar_XP_002949210	3	Vcar	3
Apar_comp14767_c0_seq1_fr6	3	Apar	3
Vcar_XP_002956736	3	Vcar	3
Mbre_XP_001745265	3	Mbre	3
Mpus_Micpu152724	3	Mpus	3
Sarc_SARC_13768	3	Sarc	3
Tcru_XP_819867	3	Tcru	3
Gpro_296781	3	Gpro	3
Pmar_XP_002766618	3	Pmar	3
Mbre_XP_001749762	3	Mbre	3
Pmar_XP_002765240	3	Pmar	3
Ptri_XP_002178104	3	Ptri	3
Vcar_XP_002958423	3	Vcar	3
Pmar_XP_002781574	3	Pmar	3
Bdis_5g10050	3	Bdis	3
Pmar_XP_002777347	3	Pmar	3
Vcar_XP_002954435	3	Vcar	3
Ptri_XP_002185512	3	Ptri	3
Tcru_XP_805685	3	Tcru	3
Otau_XP_003079483	3	Otau	3
Cowc_CAOG_01403	3	Cowc	3
Cint_ENSCINP00000004219	3	Cint	3
Crei_XP_001694205	3	Crei	3
Ddis_XP_001733058	4	Ddis	4
Acas_g12889	4	Acas	4
Acas_g11306	4	Acas	4
Bden_Batde5_88226	4	Bden	4
Ppal_EFA76267_1	4	Ppal	4
Ddis_XP_644838	4	Ddis	4
Atha_AT2G19640	4	Atha	4
Acoe_024_00050	4	Acoe	4
Sbic_07g005870	4	Sbic	4
Nspp_10039_fr6	4	Nspp	4
Sarc_SARC_00510	4	Sarc	4
Acas_g11782	4	Acas	4
Cgig_10027102	4	Cgig	4
Crev_44170	4	Crev	4
Rirr_340241	4	Rirr	4
Tcru_XP_807160	4	Tcru	4
Ddis_XP_644839	4	Ddis	4
Fgra_FGSG_03752	4	Fgra	4
Spun_SPPG_08305	4	Spun	4
Mpus_Micpu59628	4	Mpus	4
Sarc_SARC_05902	4	Sarc	4
Apar_comp21560_c1_seq2_fr4	4	Apar	4
Nspp_9865_fr2	4	Nspp	4
Mgut_mgv1a008254m	4	Mgut	4
Tcru_XP_811771	4	Tcru	4
Ppat_XP_001779453	4	Ppat	4
Rirr_344831	4	Rirr	4
Cowc_CAOG_03053	4	Cowc	4
Bdis_3g17710	4	Bdis	4
Cpar_29282Contig7038	4	Cpar	4
Ppal_EFA82595_1	4	Ppal	4
Smoe_XP_002970670	4	Smoe	4
Umar_252023	4	Umar	4
Ihof_4965	4	Ihof	4
Falb_H696_05585T0	4	Falb	4
Gthe_108453	4	Gthe	4
Lmaj_XP_001683414	4	Lmaj	4
Bsal_BS55385	4	Bsal	4
Aker_52254	4	Aker	4
Nspp_10040_fr4	4	Nspp	4
Vcar_XP_002949278	4	Vcar	4
Pmar_XP_002765366	4	Pmar	4
Ptri_XP_002177555	4	Ptri	4
Falb_H696_03132T0	4	Falb	4
Pmar_XP_002769534	4	Pmar	4
Bnat_66820	4	Bnat	4
Ddis_XP_639077	4	Ddis	4
Cvar_EFN53641	4	Cvar	4
Bsal_BS10175	4	Bsal	4
Smoe_XP_002967367	5	Smoe	5
Ddis_XP_641994	5	Ddis	5
Ppat_XP_001758194	5	Ppat	5
Smoe_XP_002960348	5	Smoe	5
Cpar_18258Contig14362	5	Cpar	5
Esil_CBJ31723	5	Esil	5
Pinf_XP_002908311	5	Pinf	5
Gpro_135736	5	Gpro	5
Ngad_05719	5	Ngad	5
Gthe_143201	5	Gthe	5
Mvib_comp7241_c1_seq1_fr4	5	Mvib	5
Ppal_EFA83075_1	5	Ppal	5
Crei_XP_001689685	6	Crei	6
Bsal_BS43455	6	Bsal	6
Vcar_XP_002953997	6	Vcar	6
Sarc_SARC_14637	6	Sarc	6
Tcru_XP_820332	6	Tcru	6
Acoe_004_00718	6	Acoe	6
Ehux_227470	6	Ehux	6
Sbic_01g022220	6	Sbic	6
Acas_g4318	6	Acas	6
Sagg_38208	6	Sagg	6
Cneo_XP_569679	6	Cneo	6
Mpus_Micpu58974	6	Mpus	6
Cfra_1743T1	6	Cfra	6
Mgut_mgv1a010398m	6	Mgut	6
Atha_AT5G06620	6	Atha	6
Bsal_BS64460	7	Bsal	7
Apar_comp13957_c2_seq1_fr5	7	Apar	7
Mbre_XP_001745025	7	Mbre	7
Lmaj_XP_003721822	7	Lmaj	7
Rfil_98732_6cf1	7	Rfil	7
Tmel_XP_002841392	7	Tmel	7
Bsal_BS12885	7	Bsal	7
Tcru_XP_805550	7	Tcru	7
Tcru_XP_814949	7	Tcru	7
Umay_XP_759888	7	Umay	7
Tpse_XP_002292103	8	Tpse	8abc
Gthe_136248	8	Gthe	8abc
Nvec_XP_001627600	8	Nvec	8abc
Hsap_ENSP00000355924	8	Hsap	8a
Tcru_XP_819332	8	Tcru	8
Adig_18862v114854	8	Adig	8
Rory_4950	8	Rory	8abc
Ddis_XP_629856	8	Ddis	8abc
Umar_222446	8	Umar	8abc
Spur_XP_003730587	8	Spur	8
Hsap_ENSP00000393453	8	Hsap	8b
Mcir_Mucci2_112353	8	Mcir	8abc
Crev_80574	8	Crev	8abc
Tadh_XP_002109888	8	Tadh	8abc
Cfra_1127T1	8	Cfra	8abc
Sarc_SARC_00798	8	Sarc	8abc
Hsap_ENSP00000373637	8	Hsap	8c
Spur_XP_001199204	8	Spur	8
Bden_Batde5_35411	8	Bden	8abc
Spur_XP_003730778	8	Spur	8
Spur_XP_788278	8	Spur	8
Pbla_Phybl2_189332	8	Pbla	8abc
Pisp_16258	8	Pisp	8abc
Cint_ENSCINP00000006865	8	Cint	8b
Mbre_XP_001749926	8	Mbre	8abc
Spur_XP_799878	8	Spur	8
Spur_XP_003731708	8	Spur	8
Pinf_XP_002900537	8	Pinf	8
Cint_ENSCINP00000013431	8	Cint	8
Rirr_5517	8	Rirr	8abc
Hmag_XP_002163555	8	Hmag	8abc
Lmaj_XP_001683686	8	Lmaj	8
Mver_04558	8	Mver	8abc
Umar_226245	9	Umar	9
Apar_comp18210_c0_seq1_fr4	9	Apar	9
Atha_AT1G33400	9	Atha	9
Ppal_EFA76050_1	9	Ppal	9
Bdis_3g30360	9	Bdis	9
Scil_46411	9	Scil	9
Mgut_mgv1a002206m	9	Mgut	9
Vcar_XP_002950612	9	Vcar	9
Cint_ENSCINP00000026472	9	Cint	9
Nvec_XP_001627273	9	Nvec	9
Ihof_9158	9	Ihof	9
Ctel_183922	9	Ctel	9
Ppat_XP_001754073	9	Ppat	9
Mvib_comp9007_c1_seq1_fr4	9	Mvib	9
Bden_Batde5_87992	9	Bden	9
Cvar_EFN59915	9	Cvar	9
Bnat_71449	9	Bnat	9
Ehux_205579	10	Ehux	10
Gthe_164767	10	Gthe	10
Mpus_Micpu58454	10	Mpus	10
Ehux_194541	10	Ehux	10
Ihof_8584	10	Ihof	10
Esil_CBJ30403	10	Esil	10
Sarc_SARC_01700	10	Sarc	10
Pinf_XP_002998487	10	Pinf	10
Cowc_CAOG_03954	10	Cowc	10
Ehux_250053	10	Ehux	10
Pmar_XP_002773875	10	Pmar	10
Spun_SPPG_00764	10	Spun	10
Cfra_5926T1	10	Cfra	10
Aker_49446	10	Aker	10
Mbre_XP_001748272	10	Mbre	10
Sagg_84574	10	Sagg	10
Apar_comp17667_c0_seq1_fr5	10	Apar	10
Pisp_2064	11	Pisp	11
Spom_NP_596514_1	11	Spom	11
Acas_g2756	11	Acas	11
Rirr_210128	11	Rirr	11
Scil_16111	11	Scil	11
Spun_SPPG_03824	11	Spun	11
Umar_278813	11	Umar	11
Tcru_XP_807434	12	Tcru	12
Ptri_XP_002182882	12	Ptri	12
Mpus_Micpu192522	12	Mpus	12
Cpar_16679Contig11180	12	Cpar	12
Gthe_150215	12	Gthe	12
Ccin_CC1G_04780	13	Ccin	13
Cneo_XP_572264	13	Cneo	13
Ppal_EFA82935_1	13	Ppal	13
Ddis_XP_636699	13	Ddis	13
