in_gene	out_gene	branch_support	ev_type	sos	in_sps	out_sps
Pmar_XP_002782260	Bden_Batde5_27333	1.0	S	0.0	Pmar	Bden
Esil_CBJ33334	Mpus_Micpu48831	1.0	S	0.0	Esil	Mpus
Esil_CBJ33334	Gthe_108853	1.0	S	0.0	Esil	Gthe
Esil_CBJ33334	Ttra_AMSG_04237	1.0	S	0.0	Esil	Ttra
Esil_CBJ33334	Gthe_138732	1.0	S	0.0	Esil	Gthe
Esil_CBJ33334	Umar_235646	1.0	S	0.0	Esil	Umar
Esil_CBJ33334	Gpro_130154	1.0	S	0.0	Esil	Gpro
Esil_CBJ33334	Mcir_Mucci2_187976	1.0	S	0.0	Esil	Mcir
Esil_CBJ33334	Spom_NP_593610_1	1.0	S	0.0	Esil	Spom
Esil_CBJ33334	Bden_Batde5_27333	1.0	S	0.0	Esil	Bden
Aano_F0YBY0	Mpus_Micpu48831	1.0	S	0.0	Aano	Mpus
Aano_F0YBY0	Gthe_108853	1.0	S	0.0	Aano	Gthe
Aano_F0YBY0	Ttra_AMSG_04237	1.0	S	0.0	Aano	Ttra
Aano_F0YBY0	Gthe_138732	1.0	S	0.0	Aano	Gthe
Aano_F0YBY0	Umar_235646	1.0	S	0.0	Aano	Umar
Aano_F0YBY0	Gpro_130154	1.0	S	0.0	Aano	Gpro
Aano_F0YBY0	Mcir_Mucci2_187976	1.0	S	0.0	Aano	Mcir
Aano_F0YBY0	Spom_NP_593610_1	1.0	S	0.0	Aano	Spom
Aano_F0YBY0	Bden_Batde5_27333	1.0	S	0.0	Aano	Bden
Pmar_XP_002769782	Mpus_Micpu48831	1.0	S	0.0	Pmar	Mpus
Pmar_XP_002769782	Gthe_108853	1.0	S	0.0	Pmar	Gthe
Pmar_XP_002769782	Ttra_AMSG_04237	1.0	S	0.0	Pmar	Ttra
Pmar_XP_002769782	Gthe_138732	1.0	S	0.0	Pmar	Gthe
Pmar_XP_002769782	Umar_235646	1.0	S	0.0	Pmar	Umar
Pmar_XP_002769782	Gpro_130154	1.0	S	0.0	Pmar	Gpro
Pmar_XP_002769782	Mcir_Mucci2_187976	1.0	S	0.0	Pmar	Mcir
Pmar_XP_002769782	Spom_NP_593610_1	1.0	S	0.0	Pmar	Spom
Pmar_XP_002769782	Bden_Batde5_27333	1.0	S	0.0	Pmar	Bden
Tpse_XP_002295747	Gthe_114060	1.0	S	0.0	Tpse	Gthe
Nspp_14963_fr5	Bsal_BS14130	1.0	S	0.0	Nspp	Bsal
Nspp_14963_fr5	Tcru_XP_819846	1.0	S	0.0	Nspp	Tcru
Nspp_14963_fr5	Lmaj_XP_001687015	1.0	S	0.0	Nspp	Lmaj
Cowc_CAOG_02820	Ddis_XP_647084	1.0	S	0.0	Cowc	Ddis
Cowc_CAOG_02820	Bsal_BS31705	1.0	S	0.0	Cowc	Bsal
Cowc_CAOG_02820	Tcru_XP_805712	1.0	S	0.0	Cowc	Tcru
Cowc_CAOG_02820	Tcru_XP_815053	1.0	S	0.0	Cowc	Tcru
Cowc_CAOG_02820	Ppal_EFA81400_1	1.0	S	0.0	Cowc	Ppal
Cowc_CAOG_02820	Aker_50153	1.0	S	0.0	Cowc	Aker
Sbic_09g030160	Bdis_2g14720	1.0	S	0.0	Sbic	Bdis
Acoe_002_01301	Mgut_mgv1a005196m	1.0	S	0.0	Acoe	Mgut
Acoe_002_01301	Mgut_mgv1a024773m	1.0	S	0.0	Acoe	Mgut
Cvar_EFN55457	Crei_XP_001696150	1.0	S	0.0	Cvar	Crei
Cvar_EFN55457	Vcar_XP_002948672	1.0	S	0.0	Cvar	Vcar
Otau_XP_003083454	Vcar_XP_002955706	1.0	S	0.0	Otau	Vcar
Otau_XP_003083454	Acoe_091_00078	1.0	S	0.0	Otau	Acoe
Otau_XP_003083454	Sbic_04g028760	1.0	S	0.0	Otau	Sbic
Otau_XP_003083454	Smoe_XP_002964620	1.0	S	0.0	Otau	Smoe
Otau_XP_003083454	Crei_XP_001703025	1.0	S	0.0	Otau	Crei
Otau_XP_003083454	Atha_AT1G24610	1.0	S	0.0	Otau	Atha
Otau_XP_003083454	Mgut_mgv1a005562m	1.0	S	0.0	Otau	Mgut
Otau_XP_003083454	Smoe_XP_002989522	1.0	S	0.0	Otau	Smoe
Otau_XP_003083454	Bnat_70745	1.0	S	0.0	Otau	Bnat
Otau_XP_003083454	Ppat_XP_001759585	1.0	S	0.0	Otau	Ppat
Otau_XP_003083454	Cvar_EFN51670	1.0	S	0.0	Otau	Cvar
Esil_CBJ33334	Pmar_XP_002782260	1.0	S	0.0	Esil	Pmar
Esil_CBJ33334	Aano_F0YBY0	1.0	S	0.0	Esil	Aano
Esil_CBJ33334	Pmar_XP_002769782	1.0	S	0.0	Esil	Pmar
Gthe_108853	Mpus_Micpu48831	1.0	S	0.0	Gthe	Mpus
Gthe_108853	Ttra_AMSG_04237	1.0	S	0.0	Gthe	Ttra
Gthe_108853	Spom_NP_593610_1	1.0	S	0.0	Gthe	Spom
Gthe_108853	Umar_235646	1.0	S	0.0	Gthe	Umar
Gthe_108853	Gpro_130154	1.0	S	0.0	Gthe	Gpro
Gthe_108853	Mcir_Mucci2_187976	1.0	S	0.0	Gthe	Mcir
Gthe_108853	Bden_Batde5_27333	1.0	S	0.0	Gthe	Bden
Gthe_138732	Mpus_Micpu48831	1.0	S	0.0	Gthe	Mpus
Gthe_138732	Ttra_AMSG_04237	1.0	S	0.0	Gthe	Ttra
Gthe_138732	Spom_NP_593610_1	1.0	S	0.0	Gthe	Spom
Gthe_138732	Umar_235646	1.0	S	0.0	Gthe	Umar
Gthe_138732	Gpro_130154	1.0	S	0.0	Gthe	Gpro
Gthe_138732	Mcir_Mucci2_187976	1.0	S	0.0	Gthe	Mcir
Gthe_138732	Bden_Batde5_27333	1.0	S	0.0	Gthe	Bden
Crei_XP_001692007	Ehux_242820	1.0	S	0.0	Crei	Ehux
Crei_XP_001692007	Gthe_121141	1.0	S	0.0	Crei	Gthe
Crei_XP_001692007	Ehux_107247	1.0	S	0.0	Crei	Ehux
Tcru_XP_819846	Bsal_BS14130	1.0	S	0.0	Tcru	Bsal
Tcru_XP_819846	Lmaj_XP_001687015	1.0	S	0.0	Tcru	Lmaj
Aker_50153	Tcru_XP_805712	1.0	S	0.0	Aker	Tcru
Aker_50153	Bsal_BS31705	1.0	S	0.0	Aker	Bsal
Aker_50153	Tcru_XP_815053	1.0	S	0.0	Aker	Tcru
Ddis_XP_647084	Tcru_XP_805712	1.0	S	0.0	Ddis	Tcru
Ddis_XP_647084	Bsal_BS31705	1.0	S	0.0	Ddis	Bsal
Ddis_XP_647084	Tcru_XP_815053	1.0	S	0.0	Ddis	Tcru
Ppal_EFA81400_1	Tcru_XP_805712	1.0	S	0.0	Ppal	Tcru
Ppal_EFA81400_1	Bsal_BS31705	1.0	S	0.0	Ppal	Bsal
Ppal_EFA81400_1	Tcru_XP_815053	1.0	S	0.0	Ppal	Tcru
Ptri_XP_002183265	Ccor_86723	1.0	S	0.0	Ptri	Ccor
Ptri_XP_002183265	Spom_NP_588349_1	1.0	S	0.0	Ptri	Spom
Ptri_XP_002183265	Cint_ENSCINP00000020275	1.0	S	0.0	Ptri	Cint
Ptri_XP_002183265	Bden_Batde5_23340	1.0	S	0.0	Ptri	Bden
Ptri_XP_002183265	Crev_10775	1.0	S	0.0	Ptri	Crev
Ptri_XP_002183265	Rirr_97053	1.0	S	0.0	Ptri	Rirr
Ptri_XP_002183265	Ctel_140019	1.0	S	0.0	Ptri	Ctel
Ptri_XP_002183265	Mvib_comp9388_c0_seq1_fr4	1.0	S	0.0	Ptri	Mvib
Ptri_XP_002183265	Ncra_1923NCU02158	1.0	S	0.0	Ptri	Ncra
Ptri_XP_002183265	Apar_comp69060_c0_seq1_fr5	1.0	S	0.0	Ptri	Apar
Ptri_XP_002183265	Nvec_XP_001625323	1.0	S	0.0	Ptri	Nvec
Ptri_XP_002183265	Mcir_Mucci2_183066	1.0	S	0.0	Ptri	Mcir
Ptri_XP_002183265	Mver_10454	1.0	S	0.0	Ptri	Mver
Ptri_XP_002183265	Skow_XP_002737626	1.0	S	0.0	Ptri	Skow
Ptri_XP_002183265	Amac_05234	1.0	S	0.0	Ptri	Amac
Ptri_XP_002183265	Fgra_FGSG_08862	1.0	S	0.0	Ptri	Fgra
Ptri_XP_002183265	Rory_10421	1.0	S	0.0	Ptri	Rory
Ptri_XP_002183265	Tmel_XP_002838074	1.0	S	0.0	Ptri	Tmel
Ptri_XP_002183265	Lgig_210687	1.0	S	0.0	Ptri	Lgig
Ptri_XP_002183265	Hmag_XP_002160713	1.0	S	0.0	Ptri	Hmag
Ptri_XP_002183265	Pbla_Phybl2_161758	1.0	S	0.0	Ptri	Pbla
Ptri_XP_002183265	Ihof_3025	1.0	S	0.0	Ptri	Ihof
Ptri_XP_002183265	Umar_225992	1.0	S	0.0	Ptri	Umar
Ptri_XP_002183265	Hsap_ENSP00000329189	1.0	S	0.0	Ptri	Hsap
Ptri_XP_002183265	Cele_Y92H12BR_6	1.0	S	0.0	Ptri	Cele
Ptri_XP_002183265	Rall_5223	1.0	S	0.0	Ptri	Rall
Ptri_XP_002183265	Cang_64968	1.0	S	0.0	Ptri	Cang
Ptri_XP_002183265	Spur_XP_001201449	1.0	S	0.0	Ptri	Spur
Ptri_XP_002183265	Scil_69782	1.0	S	0.0	Ptri	Scil
Tpse_XP_002286796	Ccor_86723	1.0	S	0.0	Tpse	Ccor
Tpse_XP_002286796	Spom_NP_588349_1	1.0	S	0.0	Tpse	Spom
Tpse_XP_002286796	Cint_ENSCINP00000020275	1.0	S	0.0	Tpse	Cint
Tpse_XP_002286796	Bden_Batde5_23340	1.0	S	0.0	Tpse	Bden
Tpse_XP_002286796	Crev_10775	1.0	S	0.0	Tpse	Crev
Tpse_XP_002286796	Rirr_97053	1.0	S	0.0	Tpse	Rirr
Tpse_XP_002286796	Ctel_140019	1.0	S	0.0	Tpse	Ctel
Tpse_XP_002286796	Mvib_comp9388_c0_seq1_fr4	1.0	S	0.0	Tpse	Mvib
Tpse_XP_002286796	Ncra_1923NCU02158	1.0	S	0.0	Tpse	Ncra
Tpse_XP_002286796	Apar_comp69060_c0_seq1_fr5	1.0	S	0.0	Tpse	Apar
Tpse_XP_002286796	Nvec_XP_001625323	1.0	S	0.0	Tpse	Nvec
Tpse_XP_002286796	Mcir_Mucci2_183066	1.0	S	0.0	Tpse	Mcir
Tpse_XP_002286796	Mver_10454	1.0	S	0.0	Tpse	Mver
Tpse_XP_002286796	Skow_XP_002737626	1.0	S	0.0	Tpse	Skow
Tpse_XP_002286796	Amac_05234	1.0	S	0.0	Tpse	Amac
Tpse_XP_002286796	Fgra_FGSG_08862	1.0	S	0.0	Tpse	Fgra
Tpse_XP_002286796	Rory_10421	1.0	S	0.0	Tpse	Rory
Tpse_XP_002286796	Tmel_XP_002838074	1.0	S	0.0	Tpse	Tmel
Tpse_XP_002286796	Lgig_210687	1.0	S	0.0	Tpse	Lgig
Tpse_XP_002286796	Hmag_XP_002160713	1.0	S	0.0	Tpse	Hmag
Tpse_XP_002286796	Pbla_Phybl2_161758	1.0	S	0.0	Tpse	Pbla
Tpse_XP_002286796	Ihof_3025	1.0	S	0.0	Tpse	Ihof
Tpse_XP_002286796	Umar_225992	1.0	S	0.0	Tpse	Umar
Tpse_XP_002286796	Hsap_ENSP00000329189	1.0	S	0.0	Tpse	Hsap
Tpse_XP_002286796	Cele_Y92H12BR_6	1.0	S	0.0	Tpse	Cele
Tpse_XP_002286796	Rall_5223	1.0	S	0.0	Tpse	Rall
Tpse_XP_002286796	Cang_64968	1.0	S	0.0	Tpse	Cang
Tpse_XP_002286796	Spur_XP_001201449	1.0	S	0.0	Tpse	Spur
Tpse_XP_002286796	Scil_69782	1.0	S	0.0	Tpse	Scil
Acas_g7267	Ccor_86723	1.0	S	0.0	Acas	Ccor
