in_gene	out_gene	branch_support	ev_type	sos	in_sps	out_sps
Cint_ENSCINP00000025831	Sarc_SARC_06292	1.0	S	0.0	Cint	Sarc
Cint_ENSCINP00000025831	Mbre_XP_001747378	1.0	S	0.0	Cint	Mbre
Cint_ENSCINP00000025831	Acoe_045_00133	1.0	S	0.0	Cint	Acoe
Cint_ENSCINP00000025831	Mvib_comp10766_c1_seq1_fr4	1.0	S	0.0	Cint	Mvib
Cint_ENSCINP00000025831	Aque_XP_003384664	1.0	S	0.0	Cint	Aque
Cint_ENSCINP00000025831	Apar_comp19989_c1_seq1_fr6	1.0	S	0.0	Cint	Apar
Mlei_ML033625a	Atha_AT1G76710	1.0	S	0.0	Mlei	Atha
Mlei_ML033625a	Scil_28186	1.0	S	0.0	Mlei	Scil
Mlei_ML033625a	Cfra_0207T1	1.0	S	0.0	Mlei	Cfra
Mlei_ML033625a	Scil_16325	1.0	S	0.0	Mlei	Scil
Mlei_ML033625a	Bdis_5g10110	1.0	S	0.0	Mlei	Bdis
Mlei_ML033625a	Dmel_FBpp0084636	1.0	S	0.0	Mlei	Dmel
Mlei_ML033625a	Ppal_EFA81031_1	1.0	S	0.0	Mlei	Ppal
Mlei_ML033625a	Bnat_85862	1.0	S	0.0	Mlei	Bnat
Mlei_ML033625a	Sros_PTSG_09362	1.0	S	0.0	Mlei	Sros
Mlei_ML033625a	Ddis_XP_647576	1.0	S	0.0	Mlei	Ddis
Mlei_ML033625a	Mgut_mgv1a005421m	1.0	S	0.0	Mlei	Mgut
Mlei_ML033625a	Ihof_7061	1.0	S	0.0	Mlei	Ihof
Mlei_ML033625a	Sbic_06g016720	1.0	S	0.0	Mlei	Sbic
Mlei_ML033625a	Sarc_SARC_06292	1.0	S	0.0	Mlei	Sarc
Mlei_ML033625a	Mbre_XP_001747378	1.0	S	0.0	Mlei	Mbre
Mlei_ML033625a	Acoe_045_00133	1.0	S	0.0	Mlei	Acoe
Mlei_ML033625a	Mvib_comp10766_c1_seq1_fr4	1.0	S	0.0	Mlei	Mvib
Mlei_ML033625a	Aque_XP_003384664	1.0	S	0.0	Mlei	Aque
Mlei_ML033625a	Apar_comp19989_c1_seq1_fr6	1.0	S	0.0	Mlei	Apar
Spur_XP_785219	Atha_AT1G76710	1.0	S	0.0	Spur	Atha
Spur_XP_785219	Scil_28186	1.0	S	0.0	Spur	Scil
Spur_XP_785219	Cfra_0207T1	1.0	S	0.0	Spur	Cfra
Spur_XP_785219	Scil_16325	1.0	S	0.0	Spur	Scil
Spur_XP_785219	Bdis_5g10110	1.0	S	0.0	Spur	Bdis
Spur_XP_785219	Dmel_FBpp0084636	1.0	S	0.0	Spur	Dmel
Spur_XP_785219	Ppal_EFA81031_1	1.0	S	0.0	Spur	Ppal
Spur_XP_785219	Bnat_85862	1.0	S	0.0	Spur	Bnat
Spur_XP_785219	Sros_PTSG_09362	1.0	S	0.0	Spur	Sros
Spur_XP_785219	Ddis_XP_647576	1.0	S	0.0	Spur	Ddis
Spur_XP_785219	Mgut_mgv1a005421m	1.0	S	0.0	Spur	Mgut
Spur_XP_785219	Ihof_7061	1.0	S	0.0	Spur	Ihof
Spur_XP_785219	Sbic_06g016720	1.0	S	0.0	Spur	Sbic
Spur_XP_785219	Sarc_SARC_06292	1.0	S	0.0	Spur	Sarc
Spur_XP_785219	Mbre_XP_001747378	1.0	S	0.0	Spur	Mbre
Spur_XP_785219	Acoe_045_00133	1.0	S	0.0	Spur	Acoe
Spur_XP_785219	Mvib_comp10766_c1_seq1_fr4	1.0	S	0.0	Spur	Mvib
Spur_XP_785219	Aque_XP_003384664	1.0	S	0.0	Spur	Aque
Spur_XP_785219	Apar_comp19989_c1_seq1_fr6	1.0	S	0.0	Spur	Apar
Lgig_192045	Atha_AT1G76710	1.0	S	0.0	Lgig	Atha
Lgig_192045	Scil_28186	1.0	S	0.0	Lgig	Scil
Lgig_192045	Cfra_0207T1	1.0	S	0.0	Lgig	Cfra
Lgig_192045	Scil_16325	1.0	S	0.0	Lgig	Scil
Lgig_192045	Bdis_5g10110	1.0	S	0.0	Lgig	Bdis
Lgig_192045	Dmel_FBpp0084636	1.0	S	0.0	Lgig	Dmel
Lgig_192045	Ppal_EFA81031_1	1.0	S	0.0	Lgig	Ppal
Lgig_192045	Bnat_85862	1.0	S	0.0	Lgig	Bnat
Lgig_192045	Sros_PTSG_09362	1.0	S	0.0	Lgig	Sros
Lgig_192045	Ddis_XP_647576	1.0	S	0.0	Lgig	Ddis
Lgig_192045	Mgut_mgv1a005421m	1.0	S	0.0	Lgig	Mgut
Lgig_192045	Ihof_7061	1.0	S	0.0	Lgig	Ihof
Lgig_192045	Sbic_06g016720	1.0	S	0.0	Lgig	Sbic
Lgig_192045	Sarc_SARC_06292	1.0	S	0.0	Lgig	Sarc
Lgig_192045	Mbre_XP_001747378	1.0	S	0.0	Lgig	Mbre
Lgig_192045	Acoe_045_00133	1.0	S	0.0	Lgig	Acoe
Lgig_192045	Mvib_comp10766_c1_seq1_fr4	1.0	S	0.0	Lgig	Mvib
Lgig_192045	Aque_XP_003384664	1.0	S	0.0	Lgig	Aque
Lgig_192045	Apar_comp19989_c1_seq1_fr6	1.0	S	0.0	Lgig	Apar
Hmag_XP_002164851	Atha_AT1G76710	1.0	S	0.0	Hmag	Atha
Hmag_XP_002164851	Scil_28186	1.0	S	0.0	Hmag	Scil
Hmag_XP_002164851	Cfra_0207T1	1.0	S	0.0	Hmag	Cfra
Hmag_XP_002164851	Scil_16325	1.0	S	0.0	Hmag	Scil
Hmag_XP_002164851	Bdis_5g10110	1.0	S	0.0	Hmag	Bdis
Hmag_XP_002164851	Dmel_FBpp0084636	1.0	S	0.0	Hmag	Dmel
Hmag_XP_002164851	Ppal_EFA81031_1	1.0	S	0.0	Hmag	Ppal
Hmag_XP_002164851	Bnat_85862	1.0	S	0.0	Hmag	Bnat
Hmag_XP_002164851	Sros_PTSG_09362	1.0	S	0.0	Hmag	Sros
Hmag_XP_002164851	Ddis_XP_647576	1.0	S	0.0	Hmag	Ddis
Hmag_XP_002164851	Mgut_mgv1a005421m	1.0	S	0.0	Hmag	Mgut
Hmag_XP_002164851	Ihof_7061	1.0	S	0.0	Hmag	Ihof
Hmag_XP_002164851	Sbic_06g016720	1.0	S	0.0	Hmag	Sbic
Hmag_XP_002164851	Sarc_SARC_06292	1.0	S	0.0	Hmag	Sarc
Hmag_XP_002164851	Mbre_XP_001747378	1.0	S	0.0	Hmag	Mbre
Hmag_XP_002164851	Acoe_045_00133	1.0	S	0.0	Hmag	Acoe
Hmag_XP_002164851	Mvib_comp10766_c1_seq1_fr4	1.0	S	0.0	Hmag	Mvib
Hmag_XP_002164851	Aque_XP_003384664	1.0	S	0.0	Hmag	Aque
Hmag_XP_002164851	Apar_comp19989_c1_seq1_fr6	1.0	S	0.0	Hmag	Apar
Nvec_XP_001635219	Atha_AT1G76710	1.0	S	0.0	Nvec	Atha
Nvec_XP_001635219	Scil_28186	1.0	S	0.0	Nvec	Scil
Nvec_XP_001635219	Cfra_0207T1	1.0	S	0.0	Nvec	Cfra
Nvec_XP_001635219	Scil_16325	1.0	S	0.0	Nvec	Scil
Nvec_XP_001635219	Bdis_5g10110	1.0	S	0.0	Nvec	Bdis
Nvec_XP_001635219	Dmel_FBpp0084636	1.0	S	0.0	Nvec	Dmel
Nvec_XP_001635219	Ppal_EFA81031_1	1.0	S	0.0	Nvec	Ppal
Nvec_XP_001635219	Bnat_85862	1.0	S	0.0	Nvec	Bnat
Nvec_XP_001635219	Sros_PTSG_09362	1.0	S	0.0	Nvec	Sros
Nvec_XP_001635219	Ddis_XP_647576	1.0	S	0.0	Nvec	Ddis
Nvec_XP_001635219	Mgut_mgv1a005421m	1.0	S	0.0	Nvec	Mgut
Nvec_XP_001635219	Ihof_7061	1.0	S	0.0	Nvec	Ihof
Nvec_XP_001635219	Sbic_06g016720	1.0	S	0.0	Nvec	Sbic
Nvec_XP_001635219	Sarc_SARC_06292	1.0	S	0.0	Nvec	Sarc
Nvec_XP_001635219	Mbre_XP_001747378	1.0	S	0.0	Nvec	Mbre
Nvec_XP_001635219	Acoe_045_00133	1.0	S	0.0	Nvec	Acoe
Nvec_XP_001635219	Mvib_comp10766_c1_seq1_fr4	1.0	S	0.0	Nvec	Mvib
Nvec_XP_001635219	Aque_XP_003384664	1.0	S	0.0	Nvec	Aque
Nvec_XP_001635219	Apar_comp19989_c1_seq1_fr6	1.0	S	0.0	Nvec	Apar
Hsap_ENSP00000372347	Atha_AT1G76710	1.0	S	0.0	Hsap	Atha
Hsap_ENSP00000372347	Scil_28186	1.0	S	0.0	Hsap	Scil
Hsap_ENSP00000372347	Cfra_0207T1	1.0	S	0.0	Hsap	Cfra
Hsap_ENSP00000372347	Scil_16325	1.0	S	0.0	Hsap	Scil
Hsap_ENSP00000372347	Bdis_5g10110	1.0	S	0.0	Hsap	Bdis
Hsap_ENSP00000372347	Dmel_FBpp0084636	1.0	S	0.0	Hsap	Dmel
Hsap_ENSP00000372347	Ppal_EFA81031_1	1.0	S	0.0	Hsap	Ppal
Hsap_ENSP00000372347	Bnat_85862	1.0	S	0.0	Hsap	Bnat
Hsap_ENSP00000372347	Sros_PTSG_09362	1.0	S	0.0	Hsap	Sros
Hsap_ENSP00000372347	Ddis_XP_647576	1.0	S	0.0	Hsap	Ddis
Hsap_ENSP00000372347	Mgut_mgv1a005421m	1.0	S	0.0	Hsap	Mgut
Hsap_ENSP00000372347	Ihof_7061	1.0	S	0.0	Hsap	Ihof
Hsap_ENSP00000372347	Sbic_06g016720	1.0	S	0.0	Hsap	Sbic
Hsap_ENSP00000372347	Sarc_SARC_06292	1.0	S	0.0	Hsap	Sarc
Hsap_ENSP00000372347	Mbre_XP_001747378	1.0	S	0.0	Hsap	Mbre
Hsap_ENSP00000372347	Acoe_045_00133	1.0	S	0.0	Hsap	Acoe
Hsap_ENSP00000372347	Mvib_comp10766_c1_seq1_fr4	1.0	S	0.0	Hsap	Mvib
Hsap_ENSP00000372347	Aque_XP_003384664	1.0	S	0.0	Hsap	Aque
Hsap_ENSP00000372347	Apar_comp19989_c1_seq1_fr6	1.0	S	0.0	Hsap	Apar
Tadh_XP_002116791	Atha_AT1G76710	1.0	S	0.0	Tadh	Atha
Tadh_XP_002116791	Scil_28186	1.0	S	0.0	Tadh	Scil
Tadh_XP_002116791	Cfra_0207T1	1.0	S	0.0	Tadh	Cfra
Tadh_XP_002116791	Scil_16325	1.0	S	0.0	Tadh	Scil
Tadh_XP_002116791	Bdis_5g10110	1.0	S	0.0	Tadh	Bdis
Tadh_XP_002116791	Dmel_FBpp0084636	1.0	S	0.0	Tadh	Dmel
Tadh_XP_002116791	Ppal_EFA81031_1	1.0	S	0.0	Tadh	Ppal
Tadh_XP_002116791	Bnat_85862	1.0	S	0.0	Tadh	Bnat
Tadh_XP_002116791	Sros_PTSG_09362	1.0	S	0.0	Tadh	Sros
Tadh_XP_002116791	Ddis_XP_647576	1.0	S	0.0	Tadh	Ddis
Tadh_XP_002116791	Mgut_mgv1a005421m	1.0	S	0.0	Tadh	Mgut
Tadh_XP_002116791	Ihof_7061	1.0	S	0.0	Tadh	Ihof
Tadh_XP_002116791	Sbic_06g016720	1.0	S	0.0	Tadh	Sbic
Tadh_XP_002116791	Sarc_SARC_06292	1.0	S	0.0	Tadh	Sarc
Tadh_XP_002116791	Mbre_XP_001747378	1.0	S	0.0	Tadh	Mbre
Tadh_XP_002116791	Acoe_045_00133	1.0	S	0.0	Tadh	Acoe
Tadh_XP_002116791	Mvib_comp10766_c1_seq1_fr4	1.0	S	0.0	Tadh	Mvib
Tadh_XP_002116791	Aque_XP_003384664	1.0	S	0.0	Tadh	Aque
Tadh_XP_002116791	Apar_comp19989_c1_seq1_fr6	1.0	S	0.0	Tadh	Apar
Ctel_93578	Atha_AT1G76710	1.0	S	0.0	Ctel	Atha
Ctel_93578	Scil_28186	1.0	S	0.0	Ctel	Scil
Ctel_93578	Cfra_0207T1	1.0	S	0.0	Ctel	Cfra
Ctel_93578	Scil_16325	1.0	S	0.0	Ctel	Scil
Ctel_93578	Bdis_5g10110	1.0	S	0.0	Ctel	Bdis
Ctel_93578	Dmel_FBpp0084636	1.0	S	0.0	Ctel	Dmel
Ctel_93578	Ppal_EFA81031_1	1.0	S	0.0	Ctel	Ppal
Ctel_93578	Bnat_85862	1.0	S	0.0	Ctel	Bnat
Ctel_93578	Sros_PTSG_09362	1.0	S	0.0	Ctel	Sros
Ctel_93578	Ddis_XP_647576	1.0	S	0.0	Ctel	Ddis
Ctel_93578	Mgut_mgv1a005421m	1.0	S	0.0	Ctel	Mgut
Ctel_93578	Ihof_7061	1.0	S	0.0	Ctel	Ihof
Ctel_93578	Sbic_06g016720	1.0	S	0.0	Ctel	Sbic
Ctel_93578	Sarc_SARC_06292	1.0	S	0.0	Ctel	Sarc
Ctel_93578	Mbre_XP_001747378	1.0	S	0.0	Ctel	Mbre
Ctel_93578	Acoe_045_00133	1.0	S	0.0	Ctel	Acoe
Ctel_93578	Mvib_comp10766_c1_seq1_fr4	1.0	S	0.0	Ctel	Mvib
Ctel_93578	Aque_XP_003384664	1.0	S	0.0	Ctel	Aque
Ctel_93578	Apar_comp19989_c1_seq1_fr6	1.0	S	0.0	Ctel	Apar
Skow_XP_002731935	Atha_AT1G76710	1.0	S	0.0	Skow	Atha
Skow_XP_002731935	Scil_28186	1.0	S	0.0	Skow	Scil
Skow_XP_002731935	Cfra_0207T1	1.0	S	0.0	Skow	Cfra
Skow_XP_002731935	Scil_16325	1.0	S	0.0	Skow	Scil
Skow_XP_002731935	Bdis_5g10110	1.0	S	0.0	Skow	Bdis
Skow_XP_002731935	Dmel_FBpp0084636	1.0	S	0.0	Skow	Dmel
Skow_XP_002731935	Ppal_EFA81031_1	1.0	S	0.0	Skow	Ppal
Skow_XP_002731935	Bnat_85862	1.0	S	0.0	Skow	Bnat
Skow_XP_002731935	Sros_PTSG_09362	1.0	S	0.0	Skow	Sros
Skow_XP_002731935	Ddis_XP_647576	1.0	S	0.0	Skow	Ddis
Skow_XP_002731935	Mgut_mgv1a005421m	1.0	S	0.0	Skow	Mgut
Skow_XP_002731935	Ihof_7061	1.0	S	0.0	Skow	Ihof
Skow_XP_002731935	Sbic_06g016720	1.0	S	0.0	Skow	Sbic
Skow_XP_002731935	Sarc_SARC_06292	1.0	S	0.0	Skow	Sarc
Skow_XP_002731935	Mbre_XP_001747378	1.0	S	0.0	Skow	Mbre
Skow_XP_002731935	Acoe_045_00133	1.0	S	0.0	Skow	Acoe
Skow_XP_002731935	Mvib_comp10766_c1_seq1_fr4	1.0	S	0.0	Skow	Mvib
Skow_XP_002731935	Aque_XP_003384664	1.0	S	0.0	Skow	Aque
Skow_XP_002731935	Apar_comp19989_c1_seq1_fr6	1.0	S	0.0	Skow	Apar
Gthe_61291	Atha_AT1G76710	1.0	S	0.0	Gthe	Atha
Gthe_61291	Scil_28186	1.0	S	0.0	Gthe	Scil
Gthe_61291	Cfra_0207T1	1.0	S	0.0	Gthe	Cfra
Gthe_61291	Scil_16325	1.0	S	0.0	Gthe	Scil
Gthe_61291	Bdis_5g10110	1.0	S	0.0	Gthe	Bdis
Gthe_61291	Dmel_FBpp0084636	1.0	S	0.0	Gthe	Dmel
Gthe_61291	Ppal_EFA81031_1	1.0	S	0.0	Gthe	Ppal
Gthe_61291	Bnat_85862	1.0	S	0.0	Gthe	Bnat
Gthe_61291	Sros_PTSG_09362	1.0	S	0.0	Gthe	Sros
Gthe_61291	Ddis_XP_647576	1.0	S	0.0	Gthe	Ddis
Gthe_61291	Mgut_mgv1a005421m	1.0	S	0.0	Gthe	Mgut
Gthe_61291	Ihof_7061	1.0	S	0.0	Gthe	Ihof
Gthe_61291	Sbic_06g016720	1.0	S	0.0	Gthe	Sbic
Gthe_61291	Sarc_SARC_06292	1.0	S	0.0	Gthe	Sarc
Gthe_61291	Mbre_XP_001747378	1.0	S	0.0	Gthe	Mbre
Gthe_61291	Acoe_045_00133	1.0	S	0.0	Gthe	Acoe
Gthe_61291	Mvib_comp10766_c1_seq1_fr4	1.0	S	0.0	Gthe	Mvib
Gthe_61291	Aque_XP_003384664	1.0	S	0.0	Gthe	Aque
Gthe_61291	Apar_comp19989_c1_seq1_fr6	1.0	S	0.0	Gthe	Apar
Cgig_10013318	Atha_AT1G76710	1.0	S	0.0	Cgig	Atha
Cgig_10013318	Scil_28186	1.0	S	0.0	Cgig	Scil
Cgig_10013318	Cfra_0207T1	1.0	S	0.0	Cgig	Cfra
Cgig_10013318	Scil_16325	1.0	S	0.0	Cgig	Scil
Cgig_10013318	Bdis_5g10110	1.0	S	0.0	Cgig	Bdis
Cgig_10013318	Dmel_FBpp0084636	1.0	S	0.0	Cgig	Dmel
Cgig_10013318	Ppal_EFA81031_1	1.0	S	0.0	Cgig	Ppal
Cgig_10013318	Bnat_85862	1.0	S	0.0	Cgig	Bnat
Cgig_10013318	Sros_PTSG_09362	1.0	S	0.0	Cgig	Sros
Cgig_10013318	Ddis_XP_647576	1.0	S	0.0	Cgig	Ddis
Cgig_10013318	Mgut_mgv1a005421m	1.0	S	0.0	Cgig	Mgut
Cgig_10013318	Ihof_7061	1.0	S	0.0	Cgig	Ihof
Cgig_10013318	Sbic_06g016720	1.0	S	0.0	Cgig	Sbic
Cgig_10013318	Sarc_SARC_06292	1.0	S	0.0	Cgig	Sarc
Cgig_10013318	Mbre_XP_001747378	1.0	S	0.0	Cgig	Mbre
Cgig_10013318	Acoe_045_00133	1.0	S	0.0	Cgig	Acoe
Cgig_10013318	Mvib_comp10766_c1_seq1_fr4	1.0	S	0.0	Cgig	Mvib
Cgig_10013318	Aque_XP_003384664	1.0	S	0.0	Cgig	Aque
Cgig_10013318	Apar_comp19989_c1_seq1_fr6	1.0	S	0.0	Cgig	Apar
Aker_79755	Crei_XP_001701055	1.0	S	0.0	Aker	Crei
Aker_79755	Cvar_EFN54848	1.0	S	0.0	Aker	Cvar
Aker_79755	Pyez_37940_g8901	1.0	S	0.0	Aker	Pyez
Aker_79755	Mpus_Micpu155764	1.0	S	0.0	Aker	Mpus
Aker_79755	Vcar_XP_002951402	1.0	S	0.0	Aker	Vcar
Aker_79755	Ccri_T00007124001	1.0	S	0.0	Aker	Ccri
Aker_79755	Otau_XP_003082786	1.0	S	0.0	Aker	Otau
Aker_79755	Pyez_36087_g8602	1.0	S	0.0	Aker	Pyez
Sagg_16132	Crei_XP_001701055	1.0	S	0.0	Sagg	Crei
Sagg_16132	Cvar_EFN54848	1.0	S	0.0	Sagg	Cvar
Sagg_16132	Pyez_37940_g8901	1.0	S	0.0	Sagg	Pyez
Sagg_16132	Mpus_Micpu155764	1.0	S	0.0	Sagg	Mpus
Sagg_16132	Vcar_XP_002951402	1.0	S	0.0	Sagg	Vcar
Sagg_16132	Ccri_T00007124001	1.0	S	0.0	Sagg	Ccri
Sagg_16132	Otau_XP_003082786	1.0	S	0.0	Sagg	Otau
Sagg_16132	Pyez_36087_g8602	1.0	S	0.0	Sagg	Pyez
Esil_CBJ25830	Crei_XP_001701055	1.0	S	0.0	Esil	Crei
Esil_CBJ25830	Cvar_EFN54848	1.0	S	0.0	Esil	Cvar
Esil_CBJ25830	Pyez_37940_g8901	1.0	S	0.0	Esil	Pyez
Esil_CBJ25830	Mpus_Micpu155764	1.0	S	0.0	Esil	Mpus
Esil_CBJ25830	Vcar_XP_002951402	1.0	S	0.0	Esil	Vcar
Esil_CBJ25830	Ccri_T00007124001	1.0	S	0.0	Esil	Ccri
Esil_CBJ25830	Otau_XP_003082786	1.0	S	0.0	Esil	Otau
Esil_CBJ25830	Pyez_36087_g8602	1.0	S	0.0	Esil	Pyez
Aker_28962	Crei_XP_001701055	1.0	S	0.0	Aker	Crei
Aker_28962	Cvar_EFN54848	1.0	S	0.0	Aker	Cvar
Aker_28962	Pyez_37940_g8901	1.0	S	0.0	Aker	Pyez
Aker_28962	Mpus_Micpu155764	1.0	S	0.0	Aker	Mpus
