node	cluster	sps	cluster_ref
Esil_CBJ30962	4	Esil	4
Ehux_465838	4	Ehux	4
Ehux_213142	4	Ehux	4
Ehux_204488	4	Ehux	4
Ehux_210292	4	Ehux	4
Cang_120509	4	Cang	4
Esil_CBJ33295	4	Esil	4
Ehux_104217	4	Ehux	4
Esil_CBJ28193	4	Esil	4
Tpse_XP_002291638	4	Tpse	4
Ehux_99042	4	Ehux	4
Ehux_465073	4	Ehux	4
Esil_CBN75284	4	Esil	4
Ehux_219861	4	Ehux	4
Ddis_XP_646062	5	Ddis	5
Bnat_69038	5	Bnat	5
Rfil_24410_3cf1	5	Rfil	5
Scil_72863	5	Scil	5
Gthe_54440	6	Gthe	6
Smoe_XP_002986562	6	Smoe	6
Ehux_61763	6	Ehux	6
Otau_XP_003084059	6	Otau	6
Bdis_3g52950	6	Bdis	6
Scil_15884	6	Scil	6
Ocar_g6960_t1	6	Ocar	6
Ehux_197202	6	Ehux	6
Smoe_XP_002986381	6	Smoe	6
Ppat_XP_001782279	6	Ppat	6
Ppat_XP_001768106	6	Ppat	6
Acoe_007_00118	6	Acoe	6
Atha_AT2G23740	6	Atha	6
Apar_comp22500_c2_seq1_fr6	6	Apar	6
Ihof_8075	6	Ihof	6
Mpus_Micpu54214	6	Mpus	6
Smoe_XP_002988688	6	Smoe	6
Smoe_XP_002971955	6	Smoe	6
Sbic_04g030350	6	Sbic	6
Mgut_mgv1a000212m	6	Mgut	6
Ppat_XP_001756860	6	Ppat	6
Smoe_XP_002994641	6	Smoe	6
Ppat_XP_001774300	6	Ppat	6
Spom_NP_595186_1	7	Spom	7
Bnat_40920	7	Bnat	7
Mlei_ML06271a	7	Mlei	7
Glam_XP_001705541	7	Glam	7
Tvag_XP_001276923	7	Tvag	7
Tvag_XP_001580691	8	Tvag	8
Ptet_A0D2C2_A0D2C2	8	Ptet	8
Tvag_XP_001320364	8	Tvag	8
Rfil_110236_1c	8	Rfil	8
Crei_XP_001701518	8	Crei	8
Tpse_XP_002293109	8	Tpse	8
Ehux_209727	8	Ehux	8
Ptet_A0D472_A0D472	8	Ptet	8
Spun_SPPG_07674	8	Spun	8
Glam_XP_001707862	8	Glam	8
Vcar_XP_002953101	8	Vcar	8
Ptri_XP_002186224	8	Ptri	8
Vcar_XP_002949759	8	Vcar	8
Spun_SPPG_02720	8	Spun	8
Crei_XP_001691757	8	Crei	8
Nspp_22980_fr5	8	Nspp	8
Ptet_A0CDR5_A0CDR5	8	Ptet	8
Ehux_97090	8	Ehux	8
Nspp_21466_fr4	8	Nspp	8
Cneo_XP_572587	9	Cneo	9a
Ctel_112305	9	Ctel	9a
Ptet_A0EBG7_A0EBG7	9	Ptet	9a
Cgig_10016376	9	Cgig	9a
Cgig_10028705	9	Cgig	9a
Ptet_A0D7N3_A0D7N3	9	Ptet	9a
Dmel_FBpp0112128	9	Dmel	9a
Ehux_63772	9	Ehux	9a
Nvec_XP_001641871	9	Nvec	9a
Bnat_80755	9	Bnat	9a
Ptet_A0BRZ9_A0BRZ9	9	Ptet	9a
Spur_XP_782916	9	Spur	9a
Hsap_ENSP00000373354	9	Hsap	9a
Aker_62797	9	Aker	9a
Skow_XP_002731395	9	Skow	9a
Cele_Y41D4B_12a	9	Cele	9a
Lgig_116536	9	Lgig	9a
Cpar_157Contig10195	10	Cpar	10
Esil_CBJ33274	10	Esil	10
Ehux_62571	10	Ehux	10
Tvag_XP_001322206	10	Tvag	10
Aano_F0YNW7	10	Aano	10
Cint_ENSCINP00000003247	11	Cint	11abc
Spur_XP_003728726	11	Spur	11abc
Skow_XP_002733701	11	Skow	11abc
Spur_XP_785941	11	Spur	11abc
Ctel_206547	11	Ctel	11abc
Hsap_ENSP00000379078	11	Hsap	11abc
Cint_ENSCINP00000028043	11	Cint	11abc
Hsap_ENSP00000417980	11	Hsap	11abc
Hsap_ENSP00000408583	11	Hsap	11abc
Hmag_XP_002162409	12	Hmag	12ab
Skow_XP_002734659	12	Skow	12ab
Nvec_XP_001628294	12	Nvec	12ab
Acas_g441	12	Acas	12ab
Rall_4856	12	Rall	12ab
Pisp_45708	12	Pisp	12ab
Ihof_3673	12	Ihof	12ab
Spur_XP_782949	12	Spur	12ab
Hsap_ENSP00000337976	12	Hsap	12ab
Ncra_3927NCU04402	12	Ncra	12ab
Mlei_ML05765a	12	Mlei	12ab
Cpar_26081Contig52867	12	Cpar	12ab
Bsal_BS32645	12	Bsal	12ab
Fgra_FGSG_02778	12	Fgra	12ab
Ctel_140913	12	Ctel	12ab
Hsap_ENSP00000346997	12	Hsap	12ab
Crev_81553	12	Crev	12ab
Cgig_10004599	12	Cgig	12ab
Lgig_134869	12	Lgig	12ab
Apar_comp14837_c0_seq1_fr6	12	Apar	12ab
Scil_53898	12	Scil	12ab
Crev_82539	12	Crev	12ab
Tcru_XP_810935	12	Tcru	12ab
Tcru_XP_818076	12	Tcru	12ab
Cint_ENSCINP00000001349	12	Cint	12ab
Tmel_XP_002836926	12	Tmel	12ab
Dmel_FBpp0082583	12	Dmel	12ab
Aque_XP_003389507	12	Aque	12ab
Umay_XP_756547	12	Umay	12ab
Aano_F0XVZ8	13	Aano	13
Vcar_XP_002952737	13	Vcar	13
Cvar_EFN54317	13	Cvar	13
Esil_CBJ29831	13	Esil	13
Crei_XP_001701764	13	Crei	13
Aano_F0YGG4	13	Aano	13
Cfra_6612T1	14	Cfra	14
Gthe_62776	14	Gthe	14
Apar_comp10678_c1_seq1_fr5	14	Apar	14
Sarc_SARC_01720	14	Sarc	14
Rirr_85029	14	Rirr	14
Spun_SPPG_08714	14	Spun	14
Ehux_100885	15	Ehux	15
Tgon_XP_002364904	15	Tgon	15
Bnat_82444	15	Bnat	15
Aker_82917	15	Aker	15
Hmag_XP_002157170	15	Hmag	15
Hmag_XP_002157195	15	Hmag	15
Rfil_29978_4c	15	Rfil	15
Sros_PTSG_08195	15	Sros	15
Ehux_67245	16	Ehux	16
Ccor_44719	16	Ccor	16
Ehux_457456	16	Ehux	16
