in_gene	out_gene	branch_support	ev_type	sos	in_sps	out_sps
Mgut_mgv1a019293m	Smoe_XP_002983641	1.0	S	0.0	Mgut	Smoe
Mgut_mgv1a019293m	Pbla_Phybl2_108062	1.0	S	0.0	Mgut	Pbla
Mgut_mgv1a019293m	Amac_10326	1.0	S	0.0	Mgut	Amac
Mgut_mgv1a019293m	Smoe_XP_002982699	1.0	S	0.0	Mgut	Smoe
Mgut_mgv1a019293m	Tmel_XP_002836440	1.0	S	0.0	Mgut	Tmel
Mgut_mgv1a019293m	Smoe_XP_002990851	1.0	S	0.0	Mgut	Smoe
Mgut_mgv1a019293m	Ccor_135587	1.0	S	0.0	Mgut	Ccor
Mgut_mgv1a019293m	Sros_PTSG_04361	1.0	S	0.0	Mgut	Sros
Mgut_mgv1a019293m	Smoe_XP_002991840	1.0	S	0.0	Mgut	Smoe
Mgut_mgv1a019293m	Ppat_XP_001770248	1.0	S	0.0	Mgut	Ppat
Mgut_mgv1a019293m	Pbla_Phybl2_134258	1.0	S	0.0	Mgut	Pbla
Mgut_mgv1a019293m	Smoe_XP_002990338	1.0	S	0.0	Mgut	Smoe
Mgut_mgv1a019293m	Mcir_Mucci2_106871	1.0	S	0.0	Mgut	Mcir
Mgut_mgv1a019293m	Sarc_SARC_09048	1.0	S	0.0	Mgut	Sarc
Mgut_mgv1a019293m	Smoe_XP_002973616	1.0	S	0.0	Mgut	Smoe
Mgut_mgv1a019293m	Umay_XP_758014	1.0	S	0.0	Mgut	Umay
Mgut_mgv1a019293m	Smoe_XP_002981230	1.0	S	0.0	Mgut	Smoe
Mgut_mgv1a019293m	Smoe_XP_002971811	1.0	S	0.0	Mgut	Smoe
Mgut_mgv1a019293m	Crei_XP_001701009	1.0	S	0.0	Mgut	Crei
Mgut_mgv1a019293m	Ncra_794NCU00870	1.0	S	0.0	Mgut	Ncra
Mgut_mgv1a019293m	Otau_XP_003081858	1.0	S	0.0	Mgut	Otau
Mgut_mgv1a019293m	Cele_Y32F6A_1_1	1.0	S	0.0	Mgut	Cele
Mgut_mgv1a019293m	Ppal_EFA83360_1	1.0	S	0.0	Mgut	Ppal
Mgut_mgv1a019293m	Smoe_XP_002966366	1.0	S	0.0	Mgut	Smoe
Mgut_mgv1a019293m	Ppat_XP_001786289	1.0	S	0.0	Mgut	Ppat
Mgut_mgv1a019293m	Spun_SPPG_04074	1.0	S	0.0	Mgut	Spun
Mgut_mgv1a019293m	Mcir_Mucci2_109312	1.0	S	0.0	Mgut	Mcir
Mgut_mgv1a019293m	Crei_XP_001701008	1.0	S	0.0	Mgut	Crei
Mgut_mgv1a019293m	Amac_03049	1.0	S	0.0	Mgut	Amac
Mgut_mgv1a019293m	Smoe_XP_002988390	1.0	S	0.0	Mgut	Smoe
Mgut_mgv1a019293m	Smoe_XP_002978194	1.0	S	0.0	Mgut	Smoe
Mgut_mgv1a019293m	Amac_03048	1.0	S	0.0	Mgut	Amac
Mgut_mgv1a019293m	Smoe_XP_002979745	1.0	S	0.0	Mgut	Smoe
Mgut_mgv1a019293m	Rory_6165	1.0	S	0.0	Mgut	Rory
Mgut_mgv1a019293m	Smoe_XP_002972331	1.0	S	0.0	Mgut	Smoe
Mgut_mgv1a019293m	Ccin_CC1G_05693	1.0	S	0.0	Mgut	Ccin
Mgut_mgv1a019293m	Crei_XP_001701010	1.0	S	0.0	Mgut	Crei
Scil_51071	Smoe_XP_002975639	1.0	S	0.0	Scil	Smoe
Scil_51071	Mpus_Micpu205714	1.0	S	0.0	Scil	Mpus
Scil_51071	Rall_366	1.0	S	0.0	Scil	Rall
Scil_51071	Ppal_EFA77024_1	1.0	S	0.0	Scil	Ppal
Scil_51071	Smoe_XP_002975811	1.0	S	0.0	Scil	Smoe
Scil_51071	Smoe_XP_002963144	1.0	S	0.0	Scil	Smoe
Scil_51071	Mver_00240	1.0	S	0.0	Scil	Mver
Scil_51071	Smoe_XP_002980178	1.0	S	0.0	Scil	Smoe
Scil_51071	Smoe_XP_002973763	1.0	S	0.0	Scil	Smoe
Scil_51071	Ppat_XP_001778358	1.0	S	0.0	Scil	Ppat
Scil_51071	Smoe_XP_002979364	1.0	S	0.0	Scil	Smoe
Scil_51071	Smoe_XP_002990571	1.0	S	0.0	Scil	Smoe
Scil_51071	Smoe_XP_002983641	1.0	S	0.0	Scil	Smoe
Scil_51071	Pbla_Phybl2_108062	1.0	S	0.0	Scil	Pbla
Scil_51071	Amac_10326	1.0	S	0.0	Scil	Amac
Scil_51071	Smoe_XP_002982699	1.0	S	0.0	Scil	Smoe
Scil_51071	Tmel_XP_002836440	1.0	S	0.0	Scil	Tmel
Scil_51071	Smoe_XP_002990851	1.0	S	0.0	Scil	Smoe
Scil_51071	Ccor_135587	1.0	S	0.0	Scil	Ccor
Scil_51071	Sros_PTSG_04361	1.0	S	0.0	Scil	Sros
Scil_51071	Smoe_XP_002991840	1.0	S	0.0	Scil	Smoe
Scil_51071	Ppat_XP_001770248	1.0	S	0.0	Scil	Ppat
Scil_51071	Pbla_Phybl2_134258	1.0	S	0.0	Scil	Pbla
Scil_51071	Smoe_XP_002990338	1.0	S	0.0	Scil	Smoe
Scil_51071	Mcir_Mucci2_106871	1.0	S	0.0	Scil	Mcir
Scil_51071	Sarc_SARC_09048	1.0	S	0.0	Scil	Sarc
Scil_51071	Smoe_XP_002973616	1.0	S	0.0	Scil	Smoe
Scil_51071	Umay_XP_758014	1.0	S	0.0	Scil	Umay
Scil_51071	Smoe_XP_002981230	1.0	S	0.0	Scil	Smoe
Scil_51071	Smoe_XP_002971811	1.0	S	0.0	Scil	Smoe
Scil_51071	Crei_XP_001701009	1.0	S	0.0	Scil	Crei
Scil_51071	Ncra_794NCU00870	1.0	S	0.0	Scil	Ncra
Scil_51071	Otau_XP_003081858	1.0	S	0.0	Scil	Otau
Scil_51071	Cele_Y32F6A_1_1	1.0	S	0.0	Scil	Cele
Scil_51071	Ppal_EFA83360_1	1.0	S	0.0	Scil	Ppal
Scil_51071	Smoe_XP_002966366	1.0	S	0.0	Scil	Smoe
Scil_51071	Ppat_XP_001786289	1.0	S	0.0	Scil	Ppat
Scil_51071	Spun_SPPG_04074	1.0	S	0.0	Scil	Spun
Scil_51071	Mcir_Mucci2_109312	1.0	S	0.0	Scil	Mcir
Scil_51071	Crei_XP_001701008	1.0	S	0.0	Scil	Crei
Scil_51071	Amac_03049	1.0	S	0.0	Scil	Amac
Scil_51071	Smoe_XP_002988390	1.0	S	0.0	Scil	Smoe
Scil_51071	Smoe_XP_002978194	1.0	S	0.0	Scil	Smoe
Scil_51071	Amac_03048	1.0	S	0.0	Scil	Amac
Scil_51071	Smoe_XP_002979745	1.0	S	0.0	Scil	Smoe
Scil_51071	Rory_6165	1.0	S	0.0	Scil	Rory
Scil_51071	Smoe_XP_002972331	1.0	S	0.0	Scil	Smoe
Scil_51071	Ccin_CC1G_05693	1.0	S	0.0	Scil	Ccin
Scil_51071	Crei_XP_001701010	1.0	S	0.0	Scil	Crei
Bdis_1g73790	Smoe_XP_002975639	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Mpus_Micpu205714	1.0	S	0.0	Bdis	Mpus
Bdis_1g73790	Rall_366	1.0	S	0.0	Bdis	Rall
Bdis_1g73790	Ppal_EFA77024_1	1.0	S	0.0	Bdis	Ppal
Bdis_1g73790	Smoe_XP_002975811	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Smoe_XP_002963144	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Mver_00240	1.0	S	0.0	Bdis	Mver
Bdis_1g73790	Smoe_XP_002980178	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Smoe_XP_002973763	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Ppat_XP_001778358	1.0	S	0.0	Bdis	Ppat
Bdis_1g73790	Smoe_XP_002979364	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Smoe_XP_002990571	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Smoe_XP_002983641	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Pbla_Phybl2_108062	1.0	S	0.0	Bdis	Pbla
Bdis_1g73790	Amac_10326	1.0	S	0.0	Bdis	Amac
Bdis_1g73790	Smoe_XP_002982699	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Tmel_XP_002836440	1.0	S	0.0	Bdis	Tmel
Bdis_1g73790	Smoe_XP_002990851	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Ccor_135587	1.0	S	0.0	Bdis	Ccor
Bdis_1g73790	Sros_PTSG_04361	1.0	S	0.0	Bdis	Sros
Bdis_1g73790	Smoe_XP_002991840	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Ppat_XP_001770248	1.0	S	0.0	Bdis	Ppat
Bdis_1g73790	Pbla_Phybl2_134258	1.0	S	0.0	Bdis	Pbla
Bdis_1g73790	Smoe_XP_002990338	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Mcir_Mucci2_106871	1.0	S	0.0	Bdis	Mcir
Bdis_1g73790	Sarc_SARC_09048	1.0	S	0.0	Bdis	Sarc
Bdis_1g73790	Smoe_XP_002973616	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Umay_XP_758014	1.0	S	0.0	Bdis	Umay
Bdis_1g73790	Smoe_XP_002981230	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Smoe_XP_002971811	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Crei_XP_001701009	1.0	S	0.0	Bdis	Crei
Bdis_1g73790	Ncra_794NCU00870	1.0	S	0.0	Bdis	Ncra
Bdis_1g73790	Otau_XP_003081858	1.0	S	0.0	Bdis	Otau
Bdis_1g73790	Cele_Y32F6A_1_1	1.0	S	0.0	Bdis	Cele
Bdis_1g73790	Ppal_EFA83360_1	1.0	S	0.0	Bdis	Ppal
Bdis_1g73790	Smoe_XP_002966366	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Ppat_XP_001786289	1.0	S	0.0	Bdis	Ppat
Bdis_1g73790	Spun_SPPG_04074	1.0	S	0.0	Bdis	Spun
Bdis_1g73790	Mcir_Mucci2_109312	1.0	S	0.0	Bdis	Mcir
Bdis_1g73790	Crei_XP_001701008	1.0	S	0.0	Bdis	Crei
Bdis_1g73790	Amac_03049	1.0	S	0.0	Bdis	Amac
Bdis_1g73790	Smoe_XP_002988390	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Smoe_XP_002978194	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Amac_03048	1.0	S	0.0	Bdis	Amac
Bdis_1g73790	Smoe_XP_002979745	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Rory_6165	1.0	S	0.0	Bdis	Rory
Bdis_1g73790	Smoe_XP_002972331	1.0	S	0.0	Bdis	Smoe
Bdis_1g73790	Ccin_CC1G_05693	1.0	S	0.0	Bdis	Ccin
Bdis_1g73790	Crei_XP_001701010	1.0	S	0.0	Bdis	Crei
Sbic_01g045950	Smoe_XP_002975639	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Mpus_Micpu205714	1.0	S	0.0	Sbic	Mpus
Sbic_01g045950	Rall_366	1.0	S	0.0	Sbic	Rall
Sbic_01g045950	Ppal_EFA77024_1	1.0	S	0.0	Sbic	Ppal
Sbic_01g045950	Smoe_XP_002975811	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Smoe_XP_002963144	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Mver_00240	1.0	S	0.0	Sbic	Mver
Sbic_01g045950	Smoe_XP_002980178	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Smoe_XP_002973763	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Ppat_XP_001778358	1.0	S	0.0	Sbic	Ppat
Sbic_01g045950	Smoe_XP_002979364	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Smoe_XP_002990571	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Smoe_XP_002983641	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Pbla_Phybl2_108062	1.0	S	0.0	Sbic	Pbla
Sbic_01g045950	Amac_10326	1.0	S	0.0	Sbic	Amac
Sbic_01g045950	Smoe_XP_002982699	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Tmel_XP_002836440	1.0	S	0.0	Sbic	Tmel
Sbic_01g045950	Smoe_XP_002990851	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Ccor_135587	1.0	S	0.0	Sbic	Ccor
Sbic_01g045950	Sros_PTSG_04361	1.0	S	0.0	Sbic	Sros
Sbic_01g045950	Smoe_XP_002991840	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Ppat_XP_001770248	1.0	S	0.0	Sbic	Ppat
Sbic_01g045950	Pbla_Phybl2_134258	1.0	S	0.0	Sbic	Pbla
Sbic_01g045950	Smoe_XP_002990338	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Mcir_Mucci2_106871	1.0	S	0.0	Sbic	Mcir
Sbic_01g045950	Sarc_SARC_09048	1.0	S	0.0	Sbic	Sarc
Sbic_01g045950	Smoe_XP_002973616	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Umay_XP_758014	1.0	S	0.0	Sbic	Umay
Sbic_01g045950	Smoe_XP_002981230	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Smoe_XP_002971811	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Crei_XP_001701009	1.0	S	0.0	Sbic	Crei
Sbic_01g045950	Ncra_794NCU00870	1.0	S	0.0	Sbic	Ncra
Sbic_01g045950	Otau_XP_003081858	1.0	S	0.0	Sbic	Otau
Sbic_01g045950	Cele_Y32F6A_1_1	1.0	S	0.0	Sbic	Cele
Sbic_01g045950	Ppal_EFA83360_1	1.0	S	0.0	Sbic	Ppal
Sbic_01g045950	Smoe_XP_002966366	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Ppat_XP_001786289	1.0	S	0.0	Sbic	Ppat
Sbic_01g045950	Spun_SPPG_04074	1.0	S	0.0	Sbic	Spun
Sbic_01g045950	Mcir_Mucci2_109312	1.0	S	0.0	Sbic	Mcir
Sbic_01g045950	Crei_XP_001701008	1.0	S	0.0	Sbic	Crei
Sbic_01g045950	Amac_03049	1.0	S	0.0	Sbic	Amac
Sbic_01g045950	Smoe_XP_002988390	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Smoe_XP_002978194	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Amac_03048	1.0	S	0.0	Sbic	Amac
Sbic_01g045950	Smoe_XP_002979745	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Rory_6165	1.0	S	0.0	Sbic	Rory
Sbic_01g045950	Smoe_XP_002972331	1.0	S	0.0	Sbic	Smoe
Sbic_01g045950	Ccin_CC1G_05693	1.0	S	0.0	Sbic	Ccin
Sbic_01g045950	Crei_XP_001701010	1.0	S	0.0	Sbic	Crei
Acoe_002_00665	Smoe_XP_002975639	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Mpus_Micpu205714	1.0	S	0.0	Acoe	Mpus
Acoe_002_00665	Rall_366	1.0	S	0.0	Acoe	Rall
Acoe_002_00665	Ppal_EFA77024_1	1.0	S	0.0	Acoe	Ppal
Acoe_002_00665	Smoe_XP_002975811	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Smoe_XP_002963144	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Mver_00240	1.0	S	0.0	Acoe	Mver
Acoe_002_00665	Smoe_XP_002980178	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Smoe_XP_002973763	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Ppat_XP_001778358	1.0	S	0.0	Acoe	Ppat
Acoe_002_00665	Smoe_XP_002979364	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Smoe_XP_002990571	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Smoe_XP_002983641	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Pbla_Phybl2_108062	1.0	S	0.0	Acoe	Pbla
Acoe_002_00665	Amac_10326	1.0	S	0.0	Acoe	Amac
Acoe_002_00665	Smoe_XP_002982699	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Tmel_XP_002836440	1.0	S	0.0	Acoe	Tmel
Acoe_002_00665	Smoe_XP_002990851	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Ccor_135587	1.0	S	0.0	Acoe	Ccor
Acoe_002_00665	Sros_PTSG_04361	1.0	S	0.0	Acoe	Sros
Acoe_002_00665	Smoe_XP_002991840	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Ppat_XP_001770248	1.0	S	0.0	Acoe	Ppat
Acoe_002_00665	Pbla_Phybl2_134258	1.0	S	0.0	Acoe	Pbla
Acoe_002_00665	Smoe_XP_002990338	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Mcir_Mucci2_106871	1.0	S	0.0	Acoe	Mcir
Acoe_002_00665	Sarc_SARC_09048	1.0	S	0.0	Acoe	Sarc
Acoe_002_00665	Smoe_XP_002973616	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Umay_XP_758014	1.0	S	0.0	Acoe	Umay
Acoe_002_00665	Smoe_XP_002981230	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Smoe_XP_002971811	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Crei_XP_001701009	1.0	S	0.0	Acoe	Crei
Acoe_002_00665	Ncra_794NCU00870	1.0	S	0.0	Acoe	Ncra
Acoe_002_00665	Otau_XP_003081858	1.0	S	0.0	Acoe	Otau
Acoe_002_00665	Cele_Y32F6A_1_1	1.0	S	0.0	Acoe	Cele
Acoe_002_00665	Ppal_EFA83360_1	1.0	S	0.0	Acoe	Ppal
Acoe_002_00665	Smoe_XP_002966366	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Ppat_XP_001786289	1.0	S	0.0	Acoe	Ppat
Acoe_002_00665	Spun_SPPG_04074	1.0	S	0.0	Acoe	Spun
Acoe_002_00665	Mcir_Mucci2_109312	1.0	S	0.0	Acoe	Mcir
Acoe_002_00665	Crei_XP_001701008	1.0	S	0.0	Acoe	Crei
Acoe_002_00665	Amac_03049	1.0	S	0.0	Acoe	Amac
Acoe_002_00665	Smoe_XP_002988390	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Smoe_XP_002978194	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Amac_03048	1.0	S	0.0	Acoe	Amac
Acoe_002_00665	Smoe_XP_002979745	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Rory_6165	1.0	S	0.0	Acoe	Rory
Acoe_002_00665	Smoe_XP_002972331	1.0	S	0.0	Acoe	Smoe
Acoe_002_00665	Ccin_CC1G_05693	1.0	S	0.0	Acoe	Ccin
Acoe_002_00665	Crei_XP_001701010	1.0	S	0.0	Acoe	Crei
Atha_AT1G26760	Smoe_XP_002975639	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Mpus_Micpu205714	1.0	S	0.0	Atha	Mpus
Atha_AT1G26760	Rall_366	1.0	S	0.0	Atha	Rall
Atha_AT1G26760	Ppal_EFA77024_1	1.0	S	0.0	Atha	Ppal
Atha_AT1G26760	Smoe_XP_002975811	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Smoe_XP_002963144	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Mver_00240	1.0	S	0.0	Atha	Mver
Atha_AT1G26760	Smoe_XP_002980178	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Smoe_XP_002973763	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Ppat_XP_001778358	1.0	S	0.0	Atha	Ppat
Atha_AT1G26760	Smoe_XP_002979364	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Smoe_XP_002990571	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Smoe_XP_002983641	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Pbla_Phybl2_108062	1.0	S	0.0	Atha	Pbla
Atha_AT1G26760	Amac_10326	1.0	S	0.0	Atha	Amac
Atha_AT1G26760	Smoe_XP_002982699	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Tmel_XP_002836440	1.0	S	0.0	Atha	Tmel
Atha_AT1G26760	Smoe_XP_002990851	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Ccor_135587	1.0	S	0.0	Atha	Ccor
Atha_AT1G26760	Sros_PTSG_04361	1.0	S	0.0	Atha	Sros
Atha_AT1G26760	Smoe_XP_002991840	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Ppat_XP_001770248	1.0	S	0.0	Atha	Ppat
Atha_AT1G26760	Pbla_Phybl2_134258	1.0	S	0.0	Atha	Pbla
Atha_AT1G26760	Smoe_XP_002990338	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Mcir_Mucci2_106871	1.0	S	0.0	Atha	Mcir
Atha_AT1G26760	Sarc_SARC_09048	1.0	S	0.0	Atha	Sarc
Atha_AT1G26760	Smoe_XP_002973616	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Umay_XP_758014	1.0	S	0.0	Atha	Umay
Atha_AT1G26760	Smoe_XP_002981230	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Smoe_XP_002971811	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Crei_XP_001701009	1.0	S	0.0	Atha	Crei
Atha_AT1G26760	Ncra_794NCU00870	1.0	S	0.0	Atha	Ncra
Atha_AT1G26760	Otau_XP_003081858	1.0	S	0.0	Atha	Otau
Atha_AT1G26760	Cele_Y32F6A_1_1	1.0	S	0.0	Atha	Cele
Atha_AT1G26760	Ppal_EFA83360_1	1.0	S	0.0	Atha	Ppal
Atha_AT1G26760	Smoe_XP_002966366	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Ppat_XP_001786289	1.0	S	0.0	Atha	Ppat
Atha_AT1G26760	Spun_SPPG_04074	1.0	S	0.0	Atha	Spun
Atha_AT1G26760	Mcir_Mucci2_109312	1.0	S	0.0	Atha	Mcir
Atha_AT1G26760	Crei_XP_001701008	1.0	S	0.0	Atha	Crei
Atha_AT1G26760	Amac_03049	1.0	S	0.0	Atha	Amac
Atha_AT1G26760	Smoe_XP_002988390	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Smoe_XP_002978194	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Amac_03048	1.0	S	0.0	Atha	Amac
Atha_AT1G26760	Smoe_XP_002979745	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Rory_6165	1.0	S	0.0	Atha	Rory
Atha_AT1G26760	Smoe_XP_002972331	1.0	S	0.0	Atha	Smoe
Atha_AT1G26760	Ccin_CC1G_05693	1.0	S	0.0	Atha	Ccin
Atha_AT1G26760	Crei_XP_001701010	1.0	S	0.0	Atha	Crei
Tcru_XP_802331	Acas_g5076	1.0	S	0.0	Tcru	Acas
Tcru_XP_802331	Cang_50545	1.0	S	0.0	Tcru	Cang
Tcru_XP_802331	Ehis_175_m00101	1.0	S	0.0	Tcru	Ehis
Tcru_XP_802331	Ppal_EFA80942_1	1.0	S	0.0	Tcru	Ppal
Tcru_XP_802331	Ehis_32_m00242	1.0	S	0.0	Tcru	Ehis
Tcru_XP_802331	Ehis_293_m00061	1.0	S	0.0	Tcru	Ehis
Tcru_XP_802331	Rall_1996	1.0	S	0.0	Tcru	Rall
Tcru_XP_802331	Cang_73015	1.0	S	0.0	Tcru	Cang
Tcru_XP_802331	Ddis_XP_629629	1.0	S	0.0	Tcru	Ddis
Tpse_XP_002294212	Fgra_FGSG_00040	1.0	S	0.0	Tpse	Fgra
Tpse_XP_002294212	Fgra_FGSG_04651	1.0	S	0.0	Tpse	Fgra
Ptri_XP_002185512	Fgra_FGSG_00040	1.0	S	0.0	Ptri	Fgra
Ptri_XP_002185512	Fgra_FGSG_04651	1.0	S	0.0	Ptri	Fgra
Acoe_002_00665	Bdis_1g73790	1.0	S	0.0	Acoe	Bdis
Acoe_002_00665	Sbic_01g045950	1.0	S	0.0	Acoe	Sbic
Acoe_002_00665	Atha_AT1G26760	1.0	S	0.0	Acoe	Atha
Acoe_002_00665	Scil_51071	1.0	S	0.0	Acoe	Scil
Mgut_mgv1a019293m	Bdis_1g73790	1.0	S	0.0	Mgut	Bdis
Mgut_mgv1a019293m	Sbic_01g045950	1.0	S	0.0	Mgut	Sbic
Mgut_mgv1a019293m	Atha_AT1G26760	1.0	S	0.0	Mgut	Atha
Mgut_mgv1a019293m	Scil_51071	1.0	S	0.0	Mgut	Scil
Ehux_367482	Aano_F0Y597	1.0	S	0.0	Ehux	Aano
Ehux_367482	Apar_comp4722_c0_seq1_fr4	1.0	S	0.0	Ehux	Apar
Ehux_367482	Cele_W01C8_4b	1.0	S	0.0	Ehux	Cele
Ehux_367482	Cang_123406	1.0	S	0.0	Ehux	Cang
Ehux_367482	Amac_06340	1.0	S	0.0	Ehux	Amac
Ehux_367482	Cang_63048	1.0	S	0.0	Ehux	Cang
Ehux_367482	Acas_g4900	1.0	S	0.0	Ehux	Acas
Ehux_367482	Rfil_3803193_1s1f1	1.0	S	0.0	Ehux	Rfil
Ehux_434670	Aano_F0Y597	1.0	S	0.0	Ehux	Aano
Ehux_434670	Apar_comp4722_c0_seq1_fr4	1.0	S	0.0	Ehux	Apar
Ehux_434670	Cele_W01C8_4b	1.0	S	0.0	Ehux	Cele
Ehux_434670	Cang_123406	1.0	S	0.0	Ehux	Cang
